"""""""Výkaz""""""ZC_VYKAZ:ZC_VYKAZ";"""""""Tabulka výkazu""""""ZC_VTAB:ZC_VTAB";"""""""Fiskální období""""""0FISCPER:0FISCPER";"""""""Účetní jednotka""""""ZC_UCJED:ZC_UCJED";"""""""IČO""""""ZC_ICO:ZC_ICO";"""""""IČO poskytovatele""""""/BIC/ZC_PARTP:ZC_PARTP";"""""""Název poskytovatele""""""/BIC/ZC_NAZPOS:ZC_NAZPOS";"""""""Určení""""""/BIC/ZC_URCN:ZC_URCN";"""""""Účel""""""/BIC/ZC_UCFP:ZC_UCFP";"""""""Kód měny""""""CURRENCY:0CURRENCY";"""""""Úroková sazba v %""""""/BIC/ZC_URSA:ZC_URSA";"""""""Okamžik uzavření smlouvy""""""/BIC/ZC_DATUS:ZC_DATUS";"""""""Termín splatnosti""""""/BIC/ZC_TERSPL:ZC_TERSPL";"""""""Způsob ručení""""""/BIC/ZC_ZPRUC:ZC_ZPRUC";"""""""Sjednaná výše U/Z/NFV""""""KYF_0002:ZU_VYUV";"""""""Čerpaná výše U/Z/NVF""""""KYF_0004:ZU_CEUV";"""""""Splacená výše jistiny U/Z/NFV""""""KYF_0006:ZU_SPJUV";"""""""Výše zaplacených úroků a poplatků""""""KYF_0008:ZU_ZAPUP"
080;000100;2024012;1000000498;00233803;45244782;Česká spořitelna, a.s.;Ú;rozšíření ZŠ a MŠ Srbslp;CZK;1,95;20180724;20330820;01;8000000.00 ;8000000.00 ;2312488.00 ;119377.00 
080;000100;2024012;1000000498;00233803;45244782;Česká spořitelna, a.s.;Ú;veřejný vodovod Srbsko;CZK;0,86;20160308;20261231;01;3000000.00 ;3000000.00 ;2400000.00 ;6656.10 
080;000100;2024012;1000000500;00233846;45317054;Komerční banka, a.s.;Ú;výstavba kanalizace;CZK;1,45;20210205;20451231;10;28000000.00 ;28000000.00 ;4081345.00 ;1272075.41 
080;000100;2024012;1000000501;00233889;45317054;Komerční banka, a.s.;Ú;investiční úvěr;CZK;1,51;20210209;20260430;01;7000000.00 ;7000000.00 ;5148000.04 ;40081.69 
080;000100;2024012;1000000501;00233889;70891095;Středočeský kraj;NFV;národní pouť na Tetín;CZK;0;20210803;20311203;01;10000000.00 ;10000000.00 ;3000000.00 ;0.00 
080;000100;2024012;1000000503;00233951;45317054;Komerční banka, a.s.;Ú;spolufinancování projektu KANALIZACE ÚJEZD II.ETAPA;CZK;0;20230425;20280424;01;3000000.00 ;3000000.00 ;3000000.00 ;133399.73 
080;000100;2024012;1000000503;00233951;45317054;Komerční banka, a.s.;Ú;spolufinancování projektu Kanalizace Újezd;CZK;0;20211215;20420731;01;23000000.00 ;23000000.00 ;2863080.00 ;545500.08 
080;000100;2024012;1000000504;00233994;45137054;;Ú;kanalizace;CZK;0,86;20141008;20251220;01;15000000.00 ;15000000.00 ;15000000.00 ;276728.89 
080;000100;2024012;1000000505;00234010;45244782;Česká spořitelna, a.s.;Ú;Financování projektu;CZK;5,16;20230309;20230228;01;50000000.00 ;50000000.00 ;50000000.00 ;1248624.21 
080;000100;2024012;1000000505;00234010;45244782;Česká spořitelna, a.s.;Ú;Refinancování + financování projektu;CZK;3,77;20240716;20401220;01;73000000.00 ;42727233.31 ;0.00 ;747235.97 
080;000100;2024012;1000000507;00509639;45244782;Česká spořitelna, a.s.;Ú;kanalizace;CZK;0;20141216;20341220;01;3000000.00 ;3000000.00 ;1627000.00 ;268821.80 
080;000100;2024012;1000000507;00509639;45244782;Česká spořitelna, a.s.;Ú;vodovod;CZK;0;20160830;20280820;01;1355000.00 ;1350087.00 ;911760.00 ;73732.40 
080;000100;2024012;1000000510;00509671;45244782;Česká spořitelna, a.s.;Ú;výstavba kanalizace;CZK;4,75;20230601;20400920;01;12000000.00 ;7972781.61 ;0.00 ;0.00 
080;000100;2024012;1000000511;00509698;45317054;Komerční banka, a.s.;Ú;financování systému DČOV;CZK;2,23;20190709;20291231;01;3000000.00 ;3000000.00 ;1500000.00 ;255990.16 
080;000100;2024012;1000000513;00509728;45317054;Komerční banka, a.s.;Ú;dětské skupiny;CZK;0,4;20240415;20261231;01;7000000.00 ;6804522.88 ;3000000.00 ;0.00 
080;000100;2024012;1000000513;00509728;45317054;Komerční banka, a.s.;Ú;dětské skupiny;CZK;4,9;20240415;20301231;01;2000000.00 ;2000000.00 ;0.00 ;0.00 
080;000100;2024012;1000000513;00509728;00233528;Obec Lochovice;NFV;systém odděleného sběru materiálově využitelných odpadů;CZK;0;20241114;20250630;01;2861945.00 ;2861945.00 ;0.00 ;0.00 
080;000100;2024012;1000000513;00509728;70891095;Středočeský kraj;NFV;dětské skupiny;CZK;0;20240923;20251001;01;4000000.00 ;4000000.00 ;0.00 ;0.00 
080;000100;2024012;1000000514;00509736;45244782;Česká spořitelna, a.s.;Ú;výstavba vodovodu a kanalizace;CZK;2,28%;20170831;20360620;01;4000000.00 ;4000000.00 ;1444404.00 ;490461.30 
080;000100;2024012;1000000518;00509779;00509779;Obec Nenačovice;Ú;Financování projektu I. etapy rekonstrukce komunikací v obci;CZK;1,12;20150916;20250703;01;3000000.00 ;3000000.00 ;2783210.00 ;4434.40 
080;000100;2024012;1000000518;00509779;00509779;Obec Nenačovice;Ú;Nákup nemovitosti + pozemek st.p. 139 a pozemek p. č. 4/1;CZK;0,69;20160401;20360331;01;3336230.00 ;3336230.00 ;1407902.00 ;45678.80 
080;000100;2024012;1000000519;00509795;45317054;Komerční banka, a.s.;Ú;Splacení existující pohledávky;CZK;1,15;20200702;20251231;01;2107000.00 ;2107000.00 ;1731034.58 ;6892.34 
080;000100;2024012;1000000522;00509841;45244782;Česká spořitelna, a.s.;Ú;kanalizace Trubín;CZK;1,09;20150610;20301220;01;7500000.00 ;7500000.00 ;4458369.00 ;539084.90 
080;000100;2024012;1000000522;00509841;45244782;Česká spořitelna, a.s.;Ú;projekt kanalizace a vodovodu v obci Trubín ulo. Větrná a Za Úvozem;CZK;1,63;20201021;20310820;01;10000000.00 ;10000000.00 ;3375267.00 ;550832.78 
080;000100;2024012;1000000523;00509868;45317054;Komerční banka, a.s.;Ú;"Refinancování úvěru v Monetě + dofinancování projektu ""Kanalizace obce Vinařice a Vodovod Vinařice""";CZK;5,32;20230809;20430630;03;3310000.00 ;3310000.00 ;222528.00 ;239926.00 
080;000100;2024012;1000000528;00233285;45244782;Česká spořitelna, a.s.;Ú;dofinancování rekonstrukce ZŠ, MŠ, zvyšování atraktivity Hudlicka, výstavba kanalizace a ČOV;CZK;1m PRIBOR + marže 0,30%;20150224;20251231;01;20000000.00 ;19999466.80 ;18000036.00 ;2072555.80 
080;000100;2024012;1000000528;00233285;00020729;Státní fond životního prostředí České republiky;Z;kanalizace a ČOV;CZK;1;20150505;20240331;03;5245206.00 ;4312275.34 ;4312275.34 ;180087.00 
080;000100;2024012;1000000529;00233315;45244782;Česká spořitelna, a.s.;Ú;Financování projektu;CZK;0,83;20160830;30360920;01;3800000.00 ;2508993.84 ;1551830.00 ;0.00 
080;000100;2024012;1000000530;00234052;45244782;Česká spořitelna, a.s.;Ú;ČOV a kanalizace;CZK;2,58;20190110;20291220;01;10000000.00 ;10000000.00 ;5000100.00 ;1076883.13 
080;000100;2024012;1000000532;00233382;45244782;Česká spořitelna, a.s.;Ú;Výstavba nové PZ;CZK;0,58;20161212;20270120;01;15000000.00 ;15000000.00 ;11875000.00 ;398112.00 
080;000100;2024012;1000000533;00233935;00020729;Státní fond životního prostředí České republiky;Ú;Obec Trubská, kraj Středočeský-Splašková kanalizace;CZK;1;20141008;20241231;01;1235939.54 ;1142896.80 ;1142896.80 ;51935.00 
080;000100;2024012;1000000536;00234044;45244782;Česká spořitelna, a.s.;Ú;rekonstrukce Lidového domu;CZK;0;20211216;20390620;01;45000000.00 ;29230946.92 ;1500000.00 ;1818135.27 
080;000100;2024012;1000000536;00234044;45244782;Česká spořitelna, a.s.;Ú;Úpravnapitné vody,zametací vůz;CZK;2,08;20200115;20241220;01;13000000.00 ;11485413.00 ;11485413.00 ;18955.90 
080;000100;2024012;1000000536;00234044;00020729;Státní fond životního prostředí České republiky;Z;stavba kanalizace a ČOV;CZK;1;20230927;20351231;04;25083373.00 ;21050200.94 ;0.00 ;0.00 
080;000100;2024012;1000000536;00234044;00020729;Státní fond životního prostředí České republiky;Z;stavba vodovu Kvaň;CZK;1;20230927;20351231;04;16611628.78 ;15159800.12 ;0.00 ;0.00 
080;000100;2024012;1000000536;00234044;49241494;Podpůrný a garanční rolnický a lesnický fond, a.s.;Ú;traktůrek;CZK;4;20230317;20240320;04;1181800.00 ;1181800.00 ;1181800.00 ;30451.42 
080;000100;2024012;1000000596;00509701;45317054;Komerční banka, a.s.;Ú;přístavba budovy ZŠ Králův Dvůr;CZK;0,15;20170418;20321231;01;50000000.00 ;50000000.00 ;23437500.00 ;8634197.87 
080;000100;2024012;1000000596;00509701;46356975;Vodovody a kanalizace Beroun, a.s.;Ú;výstavba vodohospodářeského díla;CZK;0;20140913;20241031;01;1000000.00 ;1000000.00 ;1000000.00 ;0.00 
080;000100;2024012;1000000598;00234028;00020729;Státní fond životního prostředí České republiky;Z;kanalizace - I. etapa;CZK;1;20140912;20241231;01;4735060.38 ;4735060.38 ;4735060.38 ;217285.68 
080;000100;2024012;1000000599;00875121;45244782;Česká spořitelna, a.s.;Ú;kanalizační přípojky;CZK;1,42;20171110;20380202;01;1882137.00 ;1669368.70 ;1516913.00 ;165750.70 
080;000100;2024012;1000000599;00875121;45244782;Česká spořitelna, a.s.;Ú;vybudování kanalizace;CZK;0,93;20160621;20370620;01;7000000.00 ;7000000.00 ;2520062.00 ;331095.30 
080;000100;2024012;1000000599;00875121;45244782;Česká spořitelna, a.s.;Ú;zlepšení vybavení a služeb, výstavba bytu;CZK;5,18;20100331;20290331;02;2900000.00 ;2899273.08 ;2120948.00 ;855606.36 
080;000100;2024012;1000000599;00875121;00006947;Ministerstvo financí;NFV;úhrada závazku obce vůči SZIF;CZK;0;20210810;20451215;01;18772485.33 ;8810719.23 ;1500000.00 ;0.00 
080;000100;2024012;1000000601;00233188;45317054;Komerční banka, a.s.;Ú;výstavba vodovodu;CZK;1,19;20140930;20290920;01;13730976.00 ;13730976.00 ;8999964.00 ;1124116.78 
080;000100;2024012;1000000603;00233633;45317054;Komerční banka, a.s.;Ú;nákup nemovitosti;CZK;0,44;20160811;20260620;01;4000000.00 ;3998767.49 ;3369600.00 ;76572.11 
080;000100;2024012;1000000603;00233633;00020729;Státní fond životního prostředí České republiky;Z;Spolufinanc.proj.-Napojení vodovodu Neumětely a Hostomice na skupinový vodovod Lochovice-Lhotka;CZK;1;20230913;20351231;01;20000000.00 ;18687652.69 ;0.00 ;0.00 
080;000100;2024012;1000000605;00234001;45244782;Česká spořitelna, a.s.;Ú;kanalizace a vodovod;CZK;1,53;20130612;20291231;01;20000000.00 ;20000000.00 ;13179946.81 ;2255218.17 
080;000100;2024012;1000000606;00234061;45244782;Česká spořitelna, a.s.;Ú;Financování inv.projektu - Dostavba školního areálu ZŠ Zdice;CZK;2,42;20180927;20361220;01;40000000.00 ;40000000.00 ;10000000.00 ;4279669.20 
080;000100;2024012;1000000606;00234061;45244782;Česká spořitelna, a.s.;Ú;Financování inv.projektu - Interierové vybavení nové budovy ZŠ Zdice, Dostavba školního areálu ZŠ;CZK;2,41;20200402;20310620;01;25000000.00 ;25000000.00 ;9600000.00 ;2243307.76 
080;000100;2024012;1000000606;00234061;45244782;Česká spořitelna, a.s.;Ú;Refinancování stávajícího úvěru, financování inv.projektů - Dostavba školního areálu;CZK;0,59;20170920;20281220;01;51875000.00 ;51875000.00 ;31125000.00 ;7279736.30 
080;000100;2024012;1000000607;00509612;45317054;Komerční banka, a.s.;Ú;kanalizace;CZK;0,69;20161110;20361231;01;10709000.00 ;10709000.00 ;3945480.00 ;49523.89 
080;000100;2024012;1000000607;00509612;45317054;Komerční banka, a.s.;Ú;kanalizace;CZK;1,79;20210326;20410331;01;7400000.00 ;7400000.00 ;1098676.00 ;118487.96 
080;000100;2024012;1000000607;00509612;45317054;Komerční banka, a.s.;Ú;kanalizace;CZK;4,81;20190130;20381231;01;5200000.00 ;5200000.00 ;1368420.00 ;194347.15 
080;000100;2024012;1000000607;00509612;45317054;Komerční banka, a.s.;Ú;pozemky;CZK;4,19;20240307;20431231;04;18000000.00 ;18000000.00 ;610176.00 ;646386.72 
080;000100;2024012;1000000608;00509655;45317054;Komerční banka, a.s.;Ú;nákup nemovitosti;CZK;1,87;20210519;20360831;01;7500000.00 ;7500000.00 ;1603352.29 ;116039.99 
080;000100;2024012;1000000612;00233307;45244782;Česká spořitelna, a.s.;Ú;Splašková kanalizace;CZK;2,74;20080617;20240731;01;12000000.00 ;12000000.00 ;12000000.00 ;4581320.35 
080;000100;2024012;1000000612;00233307;45317054;Komerční banka, a.s.;Ú;MŠ a tělocvična;CZK;1,58;20191128;20320131;01;20000000.00 ;17029874.45 ;5546211.00 ;973166.91 
080;000100;2024012;1000000626;75113503;45244782;Česká spořitelna, a.s.;Ú;výstavba kanalizace;CZK;0,92;20160108;20301231;03;15000000.00 ;15000000.00 ;8760878.78 ;897670.11 
080;000100;2024012;1000000626;75113503;46356975;Vodovody a kanalizace Beroun, a.s.;Ú;výstavba kanalizace;CZK;2;20140620;20240630;01;5000000.00 ;5000000.00 ;500000.00 ;1902544220.00 
080;000100;2024012;1000000628;00233579;45244782;Česká spořitelna, a.s.;Ú;Dofinancování investice teplofikace obce;CZK;4,29;20120629;20320531;03;14692033.40 ;14692033.40 ;8066732.71 ;4696769.38 
080;000100;2024012;1000000649;00234877;45317054;Komerční banka, a.s.;Ú;"investiční akce ""Zateplení ZŠ Slaný, Rabasova""";CZK;0;20140711;20240630;01;14000000.00 ;14000000.00 ;14000000.00 ;1130067.70 
080;000100;2024012;1000000649;00234877;45317054;Komerční banka, a.s.;Ú;různé investiční akce města;CZK;0;20201204;20451231;01;250000000.00 ;140675867.10 ;30000000.00 ;6312712.14 
080;000100;2024012;1000000649;00234877;00020729;Státní fond životního prostředí České republiky;Z;Rekonstrukce chlazení zimního stadionu;CZK;0.45;20221201;20321231;01;9440424.75 ;9440424.75 ;1888084.96 ;58147.12 
080;000100;2024012;1000000650;00234923;45244782;Česká spořitelna, a.s.;Ú;financování Projektu Modernizace budovy čp.486, Stochov;CZK;1,27;20170512;20321220;01;35000000.00 ;35000000.00 ;16333380.00 ;2130318.50 
080;000100;2024012;1000000650;00234923;70856788;Státní fond podpory investic;Ú;Snížení EN na BD bl. 41 a 41A čp.235-241 Stochov;CZK;0;20220920;20420831;03;7930815.00 ;7930815.00 ;524070.00 ;0.00 
080;000100;2024012;1000000650;00234923;70856788;Státní fond podpory investic;Ú;Snížení EN na BD blok 76 čp.361-363 Stochov;CZK;0;20220920;20420831;03;4567607.00 ;3641027.42 ;356362.00 ;0.00 
080;000100;2024012;1000000665;00235105;45317054;Komerční banka, a.s.;Ú;nesoulad mezi příjmy a výdaji v rozpočtu;CZK;1MPRIBOR+0,63%;20241010;20250925;01;6200000.00 ;0.00 ;0.00 ;4012.00 
080;000100;2024012;1000000669;00234575;45244782;Česká spořitelna, a.s.;Ú;Dofinancování projektu - veřejný vodovod.;CZK;1,52 % p.a.;20141106;20280520;01;2169000.00 ;2169000.00 ;1599075.00 ;210479.10 
080;000100;2024012;1000000669;00234575;45244782;Česká spořitelna, a.s.;Ú;Koupě nemovitosti, splacení úvěru ČOV, financování opravy nemovitostí.;CZK;2,52 % p.a.;20210520;20410820;01;5000000.00 ;5000000.00 ;440000.00 ;388260.31 
080;000100;2024012;1000000675;00234192;45244782;Česká spořitelna, a.s.;Ú;financování nákupu nemovitostí pozemek p.č.82+budova, pozemek p.č. 60/2;CZK;0,44%;20160203;20240720;01;2000000.00 ;2000000.00 ;2000000.00 ;136597.20 
080;000100;2024012;1000000675;00234192;45317054;Komerční banka, a.s.;Ú;financování rekonstrukce místní komunikace včetně dešťové kanalizace a přípojek;CZK;3,55%;20220127;20371231;01;10000000.00 ;8991453.07 ;2317225.00 ;620428.86 
080;000100;2024012;1000000676;00234214;00001350;Československá obchodní banka, a. s.;Ú;Koupě nemovitosti - budova kina;CZK;1měs. PRIBOR + 0,2% p.a.;20240628;20341227;01;10000000.00 ;10000000.00 ;0.00 ;139633.33 
080;000100;2024012;1000000676;00234214;00001350;Československá obchodní banka, a. s.;Ú;Revitalizace kotelen ZŠ a MŠ  - původně odložená splatnost, pohledávka  postoupena ČSOB, a.s.;CZK;2,48;20170830;20280930;01;5167426.00 ;5167426.00 ;2944231.68 ;581972.52 
080;000100;2024012;1000000676;00234214;00001350;Československá obchodní banka, a. s.;Ú;Rozšíření kapacity ZŠ Buštěhrad;CZK;3měs. PRIBOR + 0,3% p.a.;20160223;20301227;01;30000000.00 ;30000000.00 ;17680000.00 ;4653377.55 
080;000100;2024012;1000000677;00234222;45317054;Komerční banka, a.s.;Ú;regenerace budovy staré fary na obecní úřad;CZK;2,02;20210927;20310930;01;6000000.00 ;6000000.00 ;1500012.00 ;99517.24 
080;000100;2024012;1000000677;00234222;25672720;MONETA Money Bank, a.s.;Ú;dětská skupina;CZK;0;20241010;20310901;01;9890000.00 ;9890000.00 ;0.00 ;0.00 
080;000100;2024012;1000000677;00234222;25672720;MONETA Money Bank, a.s.;Ú;obnova povrchu MK K Panelce;CZK;1,65;20180926;20250120;01;3000000.00 ;3000000.00 ;3000000.00 ;0.00 
080;000100;2024012;1000000680;00234273;45317054;Komerční banka, a.s.;Ú;Přístavba ZŠ a MŠ Doksy;CZK;3,64;20211221;20250630;01;8000000.00 ;8000000.00 ;6666660.00 ;484515.97 
080;000100;2024012;1000000682;00234338;45244782;Česká spořitelna, a.s.;Ú;Kanalizace a ČOV 650 EO Dřerovice;CZK;4,65%;20230531;20440320;01;19000000.00 ;19000000.00 ;712530.00 ;696588.11 
080;000100;2024012;1000000683;00234346;45317054;Komerční banka, a.s.;Ú;financování inv.akcí-kanalizace a ČOV v obci Dřínov, Drchkov, kanalizační přípojky, vodovod Drchkov;CZK;2 % p.a.;20200225;20360731;01;15000000.00 ;15000000.00 ;3416653.00 ;977401.15 
080;000100;2024012;1000000683;00234346;45317054;Komerční banka, a.s.;Ú;inv.-nákup traktoru Proxima s mulčovačem;CZK;4,9 % p.a.;20240628;20290531;01;1477600.00 ;1477600.00 ;127400.00 ;34783.61 
080;000100;2024012;1000000684;00234362;45317054;Komerční banka, a.s.;Ú;Výstavba společné stezky, chodníků u II/201 a III/2012 v Horním Bezděkově;CZK;4,55;20220330;20311231;10;21000000.00 ;20741646.87 ;13250000.00 ;2381720.12 
080;000100;2024012;1000000685;00234371;45317054;Komerční banka, a.s.;Ú;Kanalizace, ČOV;CZK;8,22;20120710;20271220;01;4000000.00 ;4000000.00 ;3199968.00 ;66434.67 
080;000100;2024012;1000000690;00234443;45317054;Komerční banka, a.s.;Ú;Kanalizace a ČOV;CZK;0,55;20160808;20260808;01;9000000.00 ;7848638.00 ;6786839.73 ;190483.44 
080;000100;2024012;1000000691;00234451;45317054;Komerční banka, a.s.;Ú;Dofinancování projektu Jarpice - kanalizace a ČOV;CZK;1,58;20210108;20431231;03;16000000.00 ;16000000.00 ;2181816.00 ;846903.74 
080;000100;2024012;1000000691;00234451;45317054;Komerční banka, a.s.;Ú;Dofinancování projektu Jarpice - kanalizace a ČOV;CZK;5,1;20230609;20480331;03;17000000.00 ;17000000.00 ;2557894.00 ;1031103.86 
080;000100;2024012;1000000698;00234541;45244782;Česká spořitelna, a.s.;Ú;Financování dostavby II.etapy kanalozace -stavba přípojek;CZK;3,95;20070305;20261231;03;5000000.00 ;4999801.00 ;3690008.00 ;2069518.50 
080;000100;2024012;1000000698;00234541;45244782;Česká spořitelna, a.s.;Ú;Projekt I. koupě nemovitosti č.p. 1 na poz.3/1,3/2,4. a Projekt II. vypr.projekt dokum. na novou MŠ;CZK;Pribor + 0,87;20210429;20410820;01;6000000.00 ;5797900.00 ;1000000.00 ;1174709.13 
080;000100;2024012;1000000698;00234541;45244782;Česká spořitelna, a.s.;Ú;Rekonstrukce místní komunikace Dlouhá-Knovíz;CZK;2,58;20190208;20290228;01;3600000.00 ;3600000.00 ;2515008.00 ;369946.90 
080;000100;2024012;1000000698;00234541;45244782;Česká spořitelna, a.s.;Ú;financování koupě traktoru a štěpkovače;CZK;1měs.PRIBOR + marže 0,89 % roč;20220127;20260220;01;800000.00 ;747328.50 ;747328.50 ;100663.83 
080;000100;2024012;1000000699;00234583;45244782;Česká spořitelna, a.s.;Ú;financování rekonstrukce místních komunikací;CZK;5,10;20140619;20251220;01;16000000.00 ;15877533.09 ;14958200.00 ;1026843.70 
080;000100;2024012;1000000702;00234681;45317054;Komerční banka, a.s.;Ú;Dokončení kanalizace;CZK;0,42 1MPribor;20160208;20260208;01;7000000.00 ;5375354.30 ;5375354.30 ;0.00 
080;000100;2024012;1000000704;00234729;45244782;Česká spořitelna, a.s.;Ú;Dostavba kanalizace a vodovodu;CZK;2,09;20091216;20290430;01;7310000.00 ;7310000.00 ;5215046.86 ;2850857.27 
080;000100;2024012;1000000704;00234729;45244782;Česká spořitelna, a.s.;Ú;Vydražené nemovitosti;CZK;1,1;20160512;20250731;01;3300000.00 ;2900000.00 ;2712530.00 ;159805.20 
080;000100;2024012;1000000708;00234788;45244782;Česká spořitelna, a.s.;Ú;splacení dluhu u KB;CZK;1,98;20190327;20260320;01;15600000.00 ;15324451.20 ;9470000.00 ;1216181.08 
080;000100;2024012;1000000708;00234788;45317054;Komerční banka, a.s.;Ú;"dofinancování projektu ""kanalizace a ČOV Pchery - II.etapa""";CZK;1,77;20171002;20320831;03;25000000.00 ;24851190.00 ;11160750.00 ;2060403.20 
080;000100;2024012;1000000708;00234788;45317054;Komerční banka, a.s.;Ú;financování investičních akcí realizovaných obcí Pchery;CZK;4,81;20240612;20300531;03;6000000.00 ;6000000.00 ;0.00 ;109562.31 
080;000100;2024012;1000000709;00234796;45317054;Komerční banka, a.s.;Ú;Dofinancování projektu: Kanalizace a čistírna odpadních vod;CZK;1,89;20190417;20390228;01;32000000.00 ;32000000.00 ;8652357.00 ;465742.21 
080;000100;2024012;1000000709;00234796;45317054;Komerční banka, a.s.;Ú;Nákup nemovitosti;CZK;2,03;20210517;20351130;01;5900000.00 ;5900000.00 ;1432410.00 ;96769.16 
080;000100;2024012;1000000710;00234818;45244782;Česká spořitelna, a.s.;Ú;splacení úvěru, splacení půjčky fyzické osobě;CZK;2,05 % p.a.;20131218;20271231;03;5000000.00 ;5000000.00 ;4133600.00 ;813280.30 
080;000100;2024012;1000000712;00234834;45317054;Komerční banka, a.s.;Ú;koupě pozemku;CZK;0;20211222;20270531;01;2000000.00 ;2000000.00 ;1206905.00 ;0.00 
080;000100;2024012;1000000721;00235083;00001350;Československá obchodní banka, a. s.;Ú;navýšení kapacity ČOV;CZK;pohyblivá + pribor 0,17% p.a.;20220711;20430331;01;30000000.00 ;13810211.62 ;2625000.00 ;1770419.47 
080;000100;2024012;1000000722;00235091;45244782;Česká spořitelna, a.s.;Ú;hřiště,chodníky,rekonstrukce OÚ;CZK;5,3;20170607;20321220;01;6000000.00 ;5996152.07 ;2800140.00 ;694725.40 
080;000100;2024012;1000000722;00235091;45244782;Česká spořitelna, a.s.;Ú;kanalizace;CZK;0,99;20150715;20260420;01;18000000.00 ;18000000.00 ;15600000.00 ;788994.90 
080;000100;2024012;1000000725;00235156;45317054;Komerční banka, a.s.;Ú;Dofinancování a předfinanc. projektu Rekonstrukce has. zbroj. a refinancování zůstatku souč. úvěru;CZK;2,28 %;20190723;20331231;01;9374686.00 ;9374686.00 ;6227067.70 ;612026.31 
080;000100;2024012;1000000725;00235156;00263977;;NFV;Profinancování stavby Cyklostezka Kralupy nad Vltavou - Zákolany;CZK;0;20230502;20321031;01;7620462.00 ;7620462.00 ;1200000.00 ;0.00 
080;000100;2024012;1000000725;00235156;00263977;;Ú;Profinancování stavby Cyklostezka Kralupy - Zákolany;CZK;0,44;20190924;20291031;01;6073353.00 ;6073353.00 ;3216726.34 ;765245.95 
080;000100;2024012;1000000728;00235211;45317054;Komerční banka, a.s.;Ú;dofinancování projektu Žižice-rekonstrukce,modern.a navýš.kapacity MŠ;CZK;4,5;20220330;20280228;01;5000000.00 ;5000000.00 ;925950.00 ;412690.59 
080;000100;2024012;1000000729;00640263;45317054;Komerční banka, a.s.;Ú;Stavba vodovodu;CZK;3,60;20240223;20381231;10;6500000.00 ;6500000.00 ;0.00 ;0.00 
080;000100;2024012;1000000730;00640425;45317054;Komerční banka, a.s.;Ú;vodovod;CZK;0,78;20161215;20311031;01;2000000.00 ;2000000.00 ;1057448.00 ;78543.22 
080;000100;2024012;1000000731;00640433;45244782;Česká spořitelna, a.s.;Ú;Dofinancování výstavby Mateřské školy;CZK;1M PRIBOR + marže 0,76% ročně;20170803;20281220;02;12363387.73 ;12363387.73 ;11999080.43 ;317746.10 
080;000100;2024012;1000000731;00640433;45317054;Komerční banka, a.s.;Ú;Dofinancování výstavby Homogenizace povrchůl vozovek;CZK;3,89% p.a.;20241030;20351231;03;2500000.00 ;2500000.00 ;0.00 ;15127.78 
080;000100;2024012;1000000731;00640433;45317054;Komerční banka, a.s.;Ú;Dofinancování výstavby Kanalizace a ČOV;CZK;1,51% p.a.;20210203;20431231;03;16000000.00 ;16000000.00 ;3429335.00 ;719682.41 
080;000100;2024012;1000000731;00640433;45317054;Komerční banka, a.s.;Ú;Dofinancování výstavby chodníků a místní komunikace v obci Královice;CZK;4,92 % p.a.;20230831;20441231;03;5000000.00 ;4987277.68 ;238092.00 ;291697.33 
080;000100;2024012;1000000731;00640433;45317054;Komerční banka, a.s.;Ú;Předfinancování výstavby Instalace FVE Královice;CZK;1M PRIBOR a pevná odchyla 0,45;20241030;20251231;03;1878000.00 ;0.00 ;0.00 ;0.00 
080;000100;2024012;1000000732;00640441;45317054;Komerční banka, a.s.;Ú;Výstavba kanalizace;CZK;2,43;20130625;20320520;10;3500000.00 ;3500000.00 ;1988471.96 ;713983.21 
080;000100;2024012;1000000732;00640441;45317054;Komerční banka, a.s.;Ú;Výstavba ČOV;CZK;3,37;20121010;20361220;10;1544541.00 ;1544541.00 ;1171003.47 ;447613.80 
080;000100;2024012;1000000735;00640476;45317054;Komerční banka, a.s.;Ú;Dofinancování projektu Vrbičany kanalizace 2.etapa;CZK;1,73;20200923;20341231;10;80000000.00 ;8000000.00 ;2285712.00 ;424902.89 
080;000100;2024012;1000000737;00640492;45317054;Komerční banka, a.s.;Ú;"Dofinancování projektu ""Veřejný vodovod"".";CZK;1,78 p.a.;20140710;20240531;01;1831000.00 ;1830235.20 ;1830235.20 ;170215.14 
080;000100;2024012;1000000739;00640514;45244782;Česká spořitelna, a.s.;Ú;Vodovod;CZK;1,2;20170412;20371220;01;5000000.00 ;5000000.00 ;1750140.00 ;351741.50 
080;000100;2024012;1000000743;00640565;45244782;Česká spořitelna, a.s.;Ú;Homogenizace komunikací III. třídy;CZK;1MPribor + 0,80 % marže;20241030;20250930;01;9000000.00 ;3868202.00 ;2000000.00 ;28770.12 
080;000100;2024012;1000000744;00640573;45317054;Komerční banka, a.s.;Ú;ČOV;CZK;2,25;20180802;20301230;10;5000000.00 ;5000000.00 ;2499984.00 ;531239.65 
080;000100;2024012;1000000745;00663948;45317054;Komerční banka, a.s.;Ú;Předfinancování projektu Sociální byty Hobšovice II.;CZK;4,1%;20240318;20440229;10;5500000.00 ;5500000.00 ;184872.00 ;151209.77 
080;000100;2024012;1000000748;00663972;45244782;Česká spořitelna, a.s.;Ú;splašk.kanalizace a oprava vodovodního řadu;CZK;00,98 %;20140919;20300620;01;5000000.00 ;4563770.99 ;3234200.00 ;420224.70 
