VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRU:ZC_ZPRU	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
080	000100	2021012	1000014360	00637572	00001350	Československá obchodní banka, a. s.	Ú	kanalizace	CZK	20150107	20251027	zástavní právo	7000000.00 	7000000.00 	4321600.00 	291891.17 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014361	00637581	00001350	Československá obchodní banka, a. s.	Ú	Inženýrské sítě a komunikace pro novou zástavbu	CZK	20140731	20240725	zástavním právem k pohledávkám	6500000.00 	6500000.00 	4754400.00 	653418.36 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014361	00637581	00001350	Československá obchodní banka, a. s.	Ú	Výstavba víceúčelového společenského zařízení	CZK	20190322	20370126	bez zajištění	10000000.00 	10000000.00 	0.00 	339914.15 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014362	00637599	45317054	Komerční banka, a.s.	Ú	Rekonstrukce a dostavba ZŠ	CZK	20140627	20320730	Smlouva o zástavě nemovitostí	9000000.00 	9000000.00 	3257928.00 	1323472.56 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014362	00637599	45317054	Komerční banka, a.s.	Ú	Sociální bydlení a splacení úvěru na kanalizaci	CZK	20200730	20400425	Smlouva o zástavě nemovitostí	22161739.86 	13908636.33 	1897753.05 	158049.83 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014362	00637599	45671745	Vodovody a kanalizace Znojemsko	Z	Splašková kanalizace	CZK	20151204	20221231	nebyl sjednán	1000000.00 	1000000.00 	870000.00 	0.00 	Vodovody a kanalizace Znojemsko	771	Dobrovolný svazek obcí	Dobrovolný svazek obcí	s.o.
080	000100	2021012	1000014364	00637629	45244782	Česká spořitelna, a.s.	Ú	Dostavba kulturního domu Těšetice	CZK	20160812	20311230	Bez ručení	14250000.00 	14250000.00 	4752000.00 	745028.10 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014364	00637629	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce silnice Průtah obí Těšetice II/413,III/41316	CZK	20171115	20371231	Bez ručení	12000000.00 	11681291.83 	2026011.00 	527499.20 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014366	00637653	45671745	Vodovody a kanalizace Znojemsko	Z	Odkanalizování obce	CZK	20141010	20221231	Bez ručení	1000000.00 	1000000.00 	870000.00 	0.00 	Vodovody a kanalizace Znojemsko	771	Dobrovolný svazek obcí	Dobrovolný svazek obcí	s.o.
080	000100	2021012	1000014367	00637661	45317054	Komerční banka, a.s.	Ú	kanalizace a ČOV	CZK	20140828	20290630	zástava nemovitostí	6000000.00 	6000000.00 	3077300.00 	373485.75 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace Jevišovice, Černín, Střelice	CZK	20141125	20251231	zástava majetku obce Střelice	500000.00 	499567.13 	300000.00 	22695.17 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace Olbramkostel	CZK	20141125	20250630	zástava obecního majetku	1693672.01 	1569933.33 	1016208.00 	67869.16 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace Vítonice	CZK	20141114	20251231	zástava oecního majetku	1262400.00 	1255717.96 	758440.00 	58422.39 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace a ČOV Branišovice, Bohutice, Branišovice	CZK	20141126	20251231	zástava obecních majetků	7451397.00 	7451396.96 	4470840.00 	329540.70 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace obcí Valtrovice, Křídlůvky	CZK	20141111	20251231	zástava obecního majetku	2171905.00 	2156971.91 	1303152.00 	101238.52 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace obcí v SZ větvi	CZK	20141203	20250630	zástava obecních majetků	3535225.00 	3279175.50 	2121144.00 	29401.51 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace v NP Podyjí	CZK	20141203	20250930	zástava majetků Lukova a Horního Břečkova	4366977.66 	4240974.23 	2620200.00 	185172.69 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace v obci Lesná	CZK	20121001	20230630	zástava obecních pozemků	435000.00 	409561.54 	348000.00 	21909.79 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Kanalizace v obcích Damnice, DOlenice, Jiřice u Mir.	CZK	20141203	20251231	zástava obecních majetků	3984823.00 	3777270.44 	2275189.00 	167684.07 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Výstavba kanalizace Plaveč	CZK	20131017	20250930	zástava obecního majetku	3167317.86 	3029763.59 	1900392.00 	173677.36 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	Zajištění kval. pitné vody pro SV Znojmo	CZK	20131031	20241231	zástava městského majetku	41060210.03 	40513900.04 	28742168.00 	1996391.78 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014384	45671745	00020729	Státní fond životního prostředí České republiky	Z	ČOV Šanov	CZK	20141111	20250630	zástava obecního majetku	1028865.00 	961052.13 	617328.00 	43140.85 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014408	67024645	64948242	UniCredit Bank Czech Republic and Slovakia, a.s.	Ú	dofinancování kanalizace	CZK	20160607	20230428	neni sjednáno	5981000.00 	5827661.30 	4605317.63 	516090.67 	UniCredit Bank Czech Republic and Slovakia, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014408	67024645	64948242	UniCredit Bank Czech Republic and Slovakia, a.s.	Ú	financování ZŚ a přístavba tělocvičny a financování výstavby hřbitovní zdi	CZK	20200713	20250731	neni sjednáno	4936033.00 	4936033.00 	1375218.51 	57526.05 	UniCredit Bank Czech Republic and Slovakia, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014410	68689420	45244782	Česká spořitelna, a.s.	Ú	ČOV intenzifikace	CZK	20200603	20261231	ručitelská prohlášení členských obcí	10000000.00 	5283809.22 	0.00 	49099.50 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014420	70417598	45317054	Komerční banka, a.s.	Ú	"stavba ""ČOV Lechovice"""	CZK	20180515	20280225	není	5000000.00 	5000000.00 	1478700.00 	184923.34 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014437	70962880	45244782	Česká spořitelna, a.s.	Ú	ČOV - modernizace a intemzifikace	CZK	20211213	20371231	ručení Obec Dobelice a Obec Rybníky	9000000.00 	0.00 	0.00 	675.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014507	71188118	00020729	Státní fond životního prostředí České republiky	Z	Výstavba kanalizace	CZK	20131108	20241231	Zástava pozemků členských obcí	13676503.89 	13676503.89 	10000128.00 	651059.00 	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
080	000100	2021012	1000014538	75106752	00293521	Obec Strachotice	NFV	Oprava elektroinstalace ČOV Strachotice	CZK	20181101	20221231	bez ručení	375000.00 	375000.00 	0.00 	0.00 	Obec Strachotice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2021012	1000014538	75106752	00637017	Obec Slup	NFV	Oprava elektroinstalace ČOV Strachotice	CZK	20181101	20221231	bez ručení	272000.00 	272000.00 	0.00 	0.00 	Obec Slup	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
080	000100	2021012	1000014550	00084409	13584324	Hypoteční banka, a.s.	Ú	Výstavba nemovistostí	CZK	20020312	20230701	Zástavní právo k nemovitosti	8900000.00 	7881289.50 	6862579.00 	5954624.00 	ČSOB Hypoteční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014556	00293971	00001350	Československá obchodní banka, a. s.	Ú	stavba ČOV a odkanalizování	CZK	20121119	20271020	bez ručení	15000000.00 	15000000.00 	8591600.00 	1433266.65 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014557	00294004	45244782	Česká spořitelna, a.s.	Ú	stavební úpravy interiéru budovy včetně projekčních a inženýrských činností a zpevnění plochy	CZK	20150324	20250331	úvěr není zajištěn žádnými zajišťovacími prostředky	11000000.00 	10936343.00 	7135200.00 	522740.20 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	45244782	Česká spořitelna, a.s.	Ú	Místní komunikace	CZK	20150824	20250630	budoucí příjmy	2000000.00 	2000000.00 	1263168.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	45244782	Česká spořitelna, a.s.	Ú	Vodovod	CZK	20140505	20301201	budoucí příjmy	8000000.00 	8000000.00 	3200040.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	Energetické úspory	CZK	20131009	20241231	budoucí příjmy	1850000.00 	1850000.00 	1774676.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	Mateřská škola	CZK	20141127	20230930	budoucí příjmy	3500000.00 	3500000.00 	2800000.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	Místní komunikace	CZK	20151026	20231231	budoucí příjmy	1500000.00 	1500000.00 	1125000.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	inženýrské sítě	CZK	20080930	20231231	budoucí příjmy	4000000.00 	4000000.00 	3457800.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	nákup pozemků	CZK	20080829	20231231	budoucí příjmy	2900000.00 	2900000.00 	2613316.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	nákup pozemků	CZK	20170215	20211231	budoucí příjmy	2000000.00 	2000000.00 	2000000.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014558	00294055	25083325	Sberbank CZ, a.s.	Ú	ČOV a kanalizace	CZK	20120423	20241231	budoucí příjmy	11500000.00 	11500000.00 	8946929.00 	0.00 	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014559	00294136	45317054	Komerční banka, a.s.	Ú	zateplení bytových domů	CZK	20141222	20251231	není sjednáno	50000000.00 	50000000.00 	30024000.00 	2659810.22 	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014563	00294471	45244782	Česká spořitelna, a.s.	Ú	kanalizace a ČOV aglomerace Jimramov	CZK	20120606	20280930	bez zajištění	8000000.00 	8000000.00 	4400022.00 	1612022.40 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014563	00294471	45244782	Česká spořitelna, a.s.	Ú	kanalizace,rekonstr.pož.zbrojnice,financování nákupu pozemku	CZK	20151218	20261130	bez zajištění	7000000.00 	7000000.00 	3722252.00 	361154.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014566	00294799	00001350	Československá obchodní banka, a. s.	Ú	"Financování akce ""Městys Měřín - Dopravní terminál"" a dalších investičních akcí v letech 2021 - 2022"	CZK	20210505	20331230	bez ručení	28000000.00 	22732332.28 	0.00 	117360.60 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014566	00294799	00001350	Československá obchodní banka, a. s.	Ú	Financování rekonstrukce Kulturniho domu Měřín včetně souvisejících služeb a vybavení	CZK	20150526	20270430	bez ručení	33000000.00 	33000000.00 	15545439.00 	1475629.28 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014566	00294799	00001350	Československá obchodní banka, a. s.	Ú	Financování víceprací u investiční akce rekonstrukce Kulturního domu Měřín	CZK	20161109	20270430	bez ručení	3000000.00 	2391424.08 	1413258.00 	94711.07 	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
080	000100	2021012	1000014571	00295043	45244782	Česká spořitelna, a.s.	Ú	financování projektu	CZK	20170727	20220731	bez zajištění	2000000.00 	2000000.00 	1745472.00 	0.00 	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
