VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRUC:ZC_ZPRUC	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2024012	1000010771	70902640	45317054	Komerční banka, a.s.	Ú	Cyklostezka Lanškroun - Luková ( 1M PRIBOR+0,21% p.a.)	CZK	0.21	20240410	20250630	1	20000000	16730460.55	0	80762.87	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010773	70951993	45317054	Komerční banka, a.s.	Ú	Cyklostezka Šušek (2,70% p.a.)	CZK	2.7	20190718	20290531	1	2400000	2400000	1061340	214511.16	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010773	70951993	45317054	Komerční banka, a.s.	Ú	Rolba (1M PRIBOR + 0,31% p.a.)	CZK	0.31	20211221	20311031	1	1000000	810092	299250	131539.37	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010773	70951993	45317054	Komerční banka, a.s.	Ú	Singltrack Orlicko-Kladsko (2,70% p.a.)	CZK	2.7	20190912	20271231	1	6000000	4292537.93	3429600	334270.22	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010775	70957291	45244782	Česká spořitelna, a.s.	Ú	Výstavba domu zvláštního určení - 25 bytových jednotekv k.ú. Pastviny u Klášterce nad Orlicí	CZK	7.12	20050930	20261231	3	10000000	9101486.7	7872666.54	4168987.68	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010782	279102	45244782	Česká spořitelna, a.s.	Ú	výstavba kulturního domu, polytechnického centra ZŠ Dobrovského, půdní vestavba ZŠ Smetanova	CZK	1,15	20170116	20361231	2	160000000	160000000	58947420	8332866.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45244782	Česká spořitelna, a.s.	Ú	Parkovací dům	CZK	4,11	20240311	20281231	1	10000000	9267007.68	0	103268.95	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce koupaliště	CZK	0,46	20161005	20261231	1	5000000	5000000	3919002	110154.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45244782	Česká spořitelna, a.s.	Ú	Rozšíření kap. MŠ P.J.	CZK	1,53	20191029	20260131	1	34000000	33594357.69	31045942.8	1154180.47	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45244782	Česká spořitelna, a.s.	Ú	Rozšíření ul. Osvobození	CZK	1,39	20170313	20371031	1	9500000	9446359.45	3083358	713291.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45244782	Česká spořitelna, a.s.	Ú	Zateplení MěÚ PH	CZK	0,83	20170510	20250930	1	4000000	3314547.87	3160000	76494.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45244782	Česká spořitelna, a.s.	Ú	Zateplení MěÚ UK	CZK	0,83	20170510	20261231	1	3000000	2772489.71	2370000	73771.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010794	279889	45805369	ŠkoFIN s.r.o.	Ú	Služební auto MP	CZK	7,4	20230621	20281214	4	469966.25	469966.25	80619.31	32118.77	ŠkoFIN s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2024012	1000010796	279943	45244782	Česká spořitelna, a.s.	Ú	Projekty spočívající v investicích, rekonstrukcích a opravách na školních budovách	CZK	3MPRIBOR+0,04 %	20210630	20271231	1	60000000	60000000	40000000	7114985.28	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010796	279943	45317054	Komerční banka, a.s.	Ú	Financování investice - odkup zařízení centrálního zásobování teplem ve města Blansko	CZK	3MPRIBOR+0,005 %	20170310	20270331	1	27000000	27000000	20925000	3034495.12	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010796	279943	1350	Československá obchodní banka, a. s.	Ú	Financování investičních akcí klienta	CZK	3MPRIBOR+0,01%	20241231	20401231	1	180000000	0	0	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010796	279943	26292645	Bytové družstvo Zborovce 66, družstvo	Z	Výstavba 66 b.j. Zborovce	CZK	0,5 %	20020916	20250429	1	8944583.35	8944583.35	0	0	Bytové družstvo Zborovce 66, družstvo	205	Družstvo	Družstvo	družstvo
80	100	2024012	1000010796	279943	26891140	Bytové družstvo Písečná-Blansko, družstvo	Z	Výstavba 90 b.j. Písečná I	CZK	0,5 %	20030429	20260331	1	16655231.32	16655231.32	0	0	Bytové družstvo Písečná-Blansko, družstvo	205	Družstvo	Družstvo	družstvo
80	100	2024012	1000010796	279943	26914425	Bytové družstvo Písečná II, družstvo	Z	Výstavba 90 b.j. Písečná II	CZK	0,5 %	20040204	20270925	1	16236528.66	16236528.66	0	0	Bytové družstvo Písečná II, družstvo	205	Družstvo	Družstvo	družstvo
80	100	2024012	1000010797	279951	45244782	Česká spořitelna, a.s.	Ú	financování projektu-novostavba IS a místní komunikace Hliníky a Doubí	CZK	5,19	20220622	20310228	1	5233805.97	5233805.97	733380	543051.57	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010797	279951	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	pořízení kolového malotraktoru VEGA s návěsem a příslušenstvím	CZK	2,21	20210614	20240620	4	832324	832324	832324	44852.38	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010799	279978	45317054	Komerční banka, a.s.	Ú	investiční úvěr	CZK	1,79	20211222	20290228	1	120000000	120000000	36283000	3279418.9	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010802	280097	45317054	Komerční banka, a.s.	Ú	Výstavba areálu pro volnočasové aktivity v lokalitě Za Mlýnem	CZK	4,37	20200102	20401130	1	40000000	40000000	4444440	2194792	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010804	280143	45244782	Česká spořitelna, a.s.	Ú	dokrytí dotace na stavbu chodníků	CZK	5,72	20240626	20250630	1	6000000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010805	280151	45244782	Česká spořitelna, a.s.	Ú	Lidový dům - stavební úpravy	CZK	3,8	20240410	20340630	1	5000000	5000000	250002	97176.94	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010805	280151	45244782	Česká spořitelna, a.s.	Ú	pozemky	CZK	0,48	20160530	20310531	1	5000000	5000000	2515368	155384.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010805	280151	27089444	Leasing České spořitelny, a.s.	Ú	Komunální automobil Multicar	CZK	6,13	20231219	20281219	1	1844400.01	1844400.01	325202.49	104025.75	Leasing České spořitelny, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010807	280283	45317054	Komerční banka, a.s.	Ú	Snížení energetické náročnosti budov MŠ Jedovnice	CZK	1,90%	20190228	20271231	1	11000000	11000000	6876000	689902.52	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010807	280283	45317054	Komerční banka, a.s.	Ú	Snížení energetické náročnosti objektu ZŠ v Jedovnicích vč.výměny zdroje vytápění	CZK	1M PRIBOR + 0,35%	20151216	20240630	1	8000000	8000000	8000000	654389.1	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010808	280330	45244782	Česká spořitelna, a.s.	Ú	pořízení nemovitosti	CZK	0,9	20170309	20270430	1	5000000	5000000	3794463.56	239094	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010809	280402	45317054	Komerční banka, a.s.	Ú	Financování projektové dokumentace a oprava kanalizace v obci	CZK	4,6	20220517	20371031	1	7500000	7317734.32	1083342	777262.48	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010809	280402	45317054	Komerční banka, a.s.	Ú	Obnova místních komunikací v obci Křetín	CZK	1M PROBOR+0,25%	20220517	20371031	1	12153000	2639229	394420	379477.72	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010809	280402	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Nový malotraktor, nový návěs, nováý lesnický naviják	CZK	2,64	20210401	20240620	4	889037	444519	444519	48023.29	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010810	280429	45317054	Komerční banka, a.s.	Ú	rekonstrukce koupaliště	CZK	1,09	20201027	20310930	1	12000000	12000000	3900000	402010.48	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010810	280429	45317054	Komerční banka, a.s.	Ú	rekonstrukce koupaliště	CZK	1M PRIBOR +0,35	20201029	20310930	1	5000000	4997878.55	1625013	883814.19	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010811	280461	45244782	Česká spořitelna, a.s.	Ú	financování investičních projektů	CZK	2,38	20190417	20331231	1	7000000	5000000	2500020	515636.91	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010812	280470	64948242	UniCredit Bank Czech Republic and Slovakia, a.s.	Ú	investiční akce	CZK	0,87	20201007	20281229	1	20000000	20000000	8571456	542961.6	UniCredit Bank Czech Republic and Slovakia, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010813	280518	45317054	Komerční banka, a.s.	Ú	financování projektů města Letovice (realizace investic a rekonstrukce města)	CZK	6M PRIBOR+0,028% p.a. z jistin	20190617	20321215	1	40000000	40000000	8000016	5971235.94	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010815	280569	45317054	Komerční banka, a.s.	Ú	dofinancování výstavby Bytový dům Lipůvka	CZK	1,04	20200910	20290831	1	10000000	10000000	4166680	323541.97	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010816	280615	45244782	Česká spořitelna, a.s.	Ú	financování investic klienta - ČOV	CZK	4,33%	20231221	20371231	1	33897959	33897959	2421360	1442977.26	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010816	280615	45317054	Komerční banka, a.s.	Ú	financování investic klienta - nákup nemovitosti	CZK	pohyblivá 1M PRIBOR a pevná odchy. 0,09%	20230902	20250831	1	5000000	5000000	0	62405.56	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010818	280755	45244782	Česká spořitelna, a.s.	Ú	Průtah města Olešnice	CZK	2,18	20180903	20291231	2	10000000	9857328.29	6878299.79	77945	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010818	280755	45244782	Česká spořitelna, a.s.	Ú	Základní technická vybavenost pro lokalitu Piskačův sad v Olešnici	CZK	3M PRIBOR+0,11%	20220718	20350831	2	29000000	20887447.44	16059935	747845	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010818	280755	45244782	Česká spořitelna, a.s.	Ú	modernizace ČOV	CZK	3,51	20240926	20351231	2	11000000	5133285.24	0	22109	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010822	280836	45317054	Komerční banka, a.s.	Ú	Modernizace a intenzifikace ČOV Rájec-Jestřebí	CZK	2,55 % p. a.	20181005	20270620	1	20000000	20000000	12857130	1819213.28	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010823	280844	45317054	Komerční banka, a.s.	Ú	Vybudování soc.bydlení v obci Ráječko	CZK	4,07	20230919	20480831	4	55000000	15701153.89	0	150353.8	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010825	280895	45244782	Česká spořitelna, a.s.	Ú	Výstavba splaškové kanalizace	CZK	1,55	20180413	20251231	1	7458000	7372750	6495714	436954	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010825	280895	45244782	Česká spořitelna, a.s.	Ú	Výstavba veřejného osvětlení	CZK	0,43	20161202	20261231	1	4500000	4500000	3600000	103991.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010827	280933	45244782	Česká spořitelna, a.s.	Ú	Skalice průtah a mosty	CZK	0,73	20150714	20250731	1	2500000	2500000	2347920	87663.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010827	280933	45244782	Česká spořitelna, a.s.	Ú	Skalice průtah a mosty	CZK	1,25	20151106	20260121	1	2371000	2320680.41	2114213	134381.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010829	281000	20729	Státní fond životního prostředí České republiky	Z	Suchý-Žďárná-ČOV a kanalizace	CZK	1	20240502	20351231	1	15960000	14571854.4	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2024012	1000010830	281018	45244782	Česká spořitelna, a.s.	Ú	splátka úvěru, nákup pozemku	CZK	1,4	20171231	20240930	1	2858000	2543094	2543094	132773.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010831	281042	45317054	Komerční banka, a.s.	Ú	Refinancování úvěru na výstavbu kanalizace, bytového domu a sportovní haly	CZK	0,96	20200623	20400430	1	39834000	39833163.31	9072000	1462059.46	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010833	281077	45317054	Komerční banka, a.s.	Ú	výstavba víceúčelové haly	CZK	1,59	20190913	20360120	1	13000000	13000000	3514295	763522.35	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010833	281077	20729	Státní fond životního prostředí České republiky	Z	výstavba ČOV a kanalizace	CZK	0,45	20201203	20381231	1	32592739.61	32581139.52	2172849.32	106333.81	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2024012	1000010836	281191	44848943	Národní rozvojová banka, a.s.	Ú	Vanovice zasíťování pozemků pro bytovou výstavbu	CZK	1,9	20220111	20311219	1	8000000	8000000	1777800	386761.72	Národní rozvojová banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010836	281191	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Nový traktor VEGA EXCELLENT vč. příslušenství	CZK	7,95	20230123	20250626	1	788000	788000	675425	33252.95	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010837	281204	45244782	Česká spořitelna, a.s.	Ú	Dokončení rekonstrukce kulturního domu Veselice - závěrečná etapa	CZK	2,56	20140701	20251231	2	6000000	6000000	5400000	841988.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010837	281204	45244782	Česká spořitelna, a.s.	Ú	Nová víceúčelová budova v obci Vavřinec, Suchdol	CZK	2,67	20181219	20321231	1	16000000	16000000	6153900	1638996.22	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010838	281247	45317054	Komerční banka, a.s.	Ú	Financování investic	CZK	1,39	20210112	20331215	1	20000000	20000000	2857200	373240.24	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010838	281247	45317054	Komerční banka, a.s.	Ú	Financování investic	CZK	1,48	20171221	20301215	1	32000000	32000000	12000006	1583628.66	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010841	281301	45244782	Česká spořitelna, a.s.	Ú	Výstavba stokové sítě a ČOV v obci Vysočany	CZK	2,63	20120530	20240602	1	20000000	16190725.74	16190725.74	2162038.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010841	281301	45317054	Komerční banka, a.s.	Ú	Dofinancování projektů - výstavby sociálního bydlení a hasičské zbrojnice	CZK	0,93	20200608	20311231	1	10000000	9999999.72	2212500	224675.25	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010842	281344	45244782	Česká spořitelna, a.s.	Ú	Projekt rekonstrukce	CZK	2,31	20210803	20321231	1	2900000	2825189.49	630000	177764.78	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010842	281344	45317054	Komerční banka, a.s.	Ú	Oprava místních komunikací	CZK	0,95	20161129	20260930	1	2500000	2500000	2051328	114307.28	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010842	281344	45317054	Komerční banka, a.s.	Ú	Opravy a úpravy MŠ - vícepráce	CZK	5,20	20241030	20261231	1	385000	385000	26846.05	2534.93	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010842	281344	45317054	Komerční banka, a.s.	Ú	Refinancování úvěru	CZK	0,95	20161129	20260930	1	2733327	2733327	2255022	123755.13	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010842	281344	45317054	Komerční banka, a.s.	Ú	předfinancování dotace projeku Opravy a údržby MŠ Žďár	CZK	0,67	20241030	20251031	1	993267	993267	0	6979.05	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010843	281352	45244782	Česká spořitelna, a.s.	Ú	Úhrada vícenákladů akce "Suchý, Žďárná - ČOV a kanalizace" - investiční transfer DSO	CZK	3,44 %	20241213	20450630	1	20000000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010843	281352	20729	Státní fond životního prostředí České republiky	Z	Spolufinancování akce "Suchý, Žďárná - ČOV a kanalizace" - investiční transfer DSO	CZK	1 % p.a.	20240502	20351231	10	22040000	20123037.06	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2024012	1000010859	532142	45244782	Česká spořitelna, a.s.	Ú	Obnova místní komunikace "Amerika" v obcí Pamětice	CZK	2,72	20211021	20301231	1	4000000	4000000	1000008	194372.29	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010863	532207	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce multifunkčního objektu občanské vybavenosti	CZK	4,53	20100629	20300930	10	14000000	14000000	13477875	979306.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010863	532207	45244782	Česká spořitelna, a.s.	Ú	Stavební úpravy hasičské zbrojnice-II.etapa	CZK	3,86	20240403	20340831	1	2000000	1999999.99	66668	37191.81	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010864	542865	45244782	Česká spořitelna, a.s.	Ú	Oprava vodovodu	CZK	5,7	20220622	20341231	1	2000000	2000000	333360	180758	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010870	600598	45317054	Komerční banka, a.s.	Ú	sociální bydlení Holštejn	CZK	1,99	20200206	20291231	1	5000000	5000000	4013424	178819.31	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010870	600598	45317054	Komerční banka, a.s.	Ú	sociální bydlení Holštejn	CZK	1,99	20200910	20291220	1	700000	700000	262512	46778.07	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010870	600598	45317054	Komerční banka, a.s.	Ú	sociální bydlení Holštejn	CZK	1,99	20210518	20291220	1	350000	350000	131256	21609.05	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010876	636665	45317054	Komerční banka, a.s.	Ú	technická infrastruktura v obci	CZK	3,8 p.a. z jistiny úvěru	20220323	20320331	1	5000000	4999999.99	1081200	345732.83	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010878	636690	45244782	Česká spořitelna, a.s.	Ú	Snížení energetické náročnosti KD Šošůvka	CZK	1,3	20141208	20241231	2	1500000	1500000	1500000	126181	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010879	636703	45244782	Česká spořitelna, a.s.	Ú	Chodníky v průtahu obcí Žerůtky	CZK	0,61	20240930	20250630	1	5000000	3069674.69	0	20031.99	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010881	636720	45244782	Česká spořitelna, a.s.	Ú	financování Projektu Víceúčelové hřiště Křtěnov	CZK	4,62	20210701	20291231	1	1300000	1044327.96	487800	165228.57	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010881	636720	45244782	Česká spořitelna, a.s.	Ú	financování realizace inženýrských sítí na pozemcích zakoupených pro výstabu 6 rodinných domů	CZK	3M PRIBOR+přirážka 0,75 % p.a.	20180207	20290331	1	4000000	3851948	2300000	467717.12	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010883	636754	45244782	Česká spořitelna, a.s.	Ú	Financování Projektu	CZK	4,77	20230531	20430930	1	17000000	17000000	1062510	929622.18	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010885	636771	45244782	Česká spořitelna, a.s.	Ú	refinancování úvěru	CZK	1,4	20150527	20400630	3	29312000	29312000	10246772.22	1587822.49	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010885	636771	45244782	Česká spořitelna, a.s.	Ú	výstavba komunikace	CZK	2,56	20150625	20350630	3	6209838	6209838	2780053.54	1224511.51	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010885	636771	45244782	Česká spořitelna, a.s.	Ú	výstavba parkoviště	CZK	7,75	20220222	20280630	1	1300000	1300000	581604	192971.79	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010886	637203	45244782	Česká spořitelna, a.s.	Ú	Financování podílu na realizaci akce "Jedovnicko, intenzifikace ČOV a kanalizace v obcích	CZK	0,59	20170222	20271231	1	18447510	18447510	12904320	457965.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010887	637211	45244782	Česká spořitelna, a.s.	Ú	Chodníky v průtahu obcí	CZK	3-měsíční  PRIBOR	20240903	20351231	2	14605000	2693445.44	0	15498	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010887	637211	45244782	Česká spořitelna, a.s.	Ú	Financování projektu Komunitní centrum, Chodníky v průtahu obcí, Oprava místních komunikací	CZK	1,6	20191014	20351231	2	13500000	13500000	8299457	474074.95	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010887	637211	45244782	Česká spořitelna, a.s.	Ú	Kontokorentní úvěr	CZK	1,35	20231220	20241231	2	400000	0	0	7629.29	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010887	637211	45244782	Česká spořitelna, a.s.	Ú	financování Projektu Jedovnicko - intenzifikace ČOV	CZK	1,15	20150622	20260630	2	2215000	2214429	1882818	152089.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010887	637211	45244782	Česká spořitelna, a.s.	Ú	komunikace v obci Vilémovice	CZK	0,62	20160628	20260531	2	1000000	873787.89	849600	32057.8	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010894	637297	45317054	Komerční banka, a.s.	Ú	Dokončení cesty "Dolina"	CZK	1MPRIBOR+0,79% p.a.	20170714	20270520	10	900000	900000	673380	146802.19	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010897	637327	49241494	Podpůrný a garanční rolnický a lesnický fond, a.s.	Ú	Traktorový nosič a 2 kontejnery	CZK	08,18	20231016	20240920	4	713000	713000	713000	12868.55	Podpůrný a garanční rolnický a lesnický fond, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010899	637670	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitosti-kulturní dům	CZK	5,18	20220712	20321031	1	1500000	1500000	325000	175281.84	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010899	637670	45244782	Česká spořitelna, a.s.	Ú	rekonstrukce VO	CZK	0,3%	20210712	20290930	1	1550000	1355548.72	600012	208314.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010900	637700	45244782	Česká spořitelna, a.s.	Ú	Svinošice - Splašková kanalizace, realizace	CZK	4,93	20230621	20441231	2	15000000	15000000	0	312724.03	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010921	43420613	45317054	Komerční banka, a.s.	Ú	obnova ulice Nad přehradou	CZK	PRIBOR+0,50%	20230307	20330430	1	1097000	1097000	126100	60721.41	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010921	43420613	45317054	Komerční banka, a.s.	Ú	veřejné osvětlení	CZK	PRIBOR+2,58%	20210923	20250930	1	600000	600000	600000	14798.06	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2024012	1000010925	47884550	45317054	Komerční banka, a.s.	Ú	předfinancování výdajů projektu "budování dětské skupiny Lamička v obci Ludíkov"	CZK	součet 1M PRIBOR  a pevné odch. 0,50 %pa	20240618	20250930	1	4247000	4247000	0	62295.16	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
