VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRU:ZC_ZPRU	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2021012	1000017018	635871	45244782	Česká spořitelna, a.s.	Ú	výstavba kanalizace a vodovodu	CZK	20160914	20370930	majetkem	30000000	30000000	6531531.57	558290.87	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017019	635880	45244782	Česká spořitelna, a.s.	Ú	Vodovod	CZK	20110316	20251220	Bez ručení	2943416	2557573	2016000	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017019	635880	45244782	Česká spořitelna, a.s.	Ú	Zasíťování obecních pozemků	CZK	20200617	20400630	Budova KD,OÚ	13000000	10464616.6	399996	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017022	635936	45244782	Česká spořitelna, a.s.	Ú	Provozní charakter	CZK	20210623	20220714	vlastními příjmy	2700000	2700000	2700000	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017022	635936	1350	Československá obchodní banka, a. s.	Ú	Financovaná nemovitost	CZK	20210114	20251223	vlastními příjmy	3000000	3000000	330038.24	52075.93	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017022	635936	1350	Československá obchodní banka, a. s.	Ú	Rekonstrukce zámku	CZK	20190307	20300625	vlastními příjmy	13200000	13200000	13200000	8215.31	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017022	635936	1350	Československá obchodní banka, a. s.	Ú	Rekonstrukce zámku	CZK	20210624	20370625	vlastními příjmy	17540000	16426902.8	0	272225.34	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017025	635987	45244782	Česká spořitelna, a.s.	Ú	financování projektu	CZK	20061018	20260820	Zástavní právo	3500000	3500000	2636820	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017025	635987	45244782	Česká spořitelna, a.s.	Ú	zlepšení dopravní a technické infrastruktury a vzhledu obce - "Veřejné prostranství obce Třeština"	CZK	20080630	20230420	Bez ručení	6000000	6000000	5851035	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017027	636100	45317054	Komerční banka, a.s.	Ú	Výstavba chodníků při silnici III/0444 v obci Chromeč	CZK	20230131	20311130	Bez ručení	3700000	989105.6	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017027	636100	45317054	Komerční banka, a.s.	Ú	Výstavba kanalizace a ČOV	CZK	20111214	20311130	Bez ručení	20000000	20000000	8613000	2906361.98	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017027	636100	15886492	UniCredit Leasing CZ, a.s.	Ú	Nákup John Deere 3038 R komunální malotraktor	CZK	20190411	20230411	Bez ručení	1536165	1536165	1009101.25	102477.31	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017027	636100	15886492	UniCredit Leasing CZ, a.s.	Ú	Nákup Other ANS-1900 komunální přívěs/návěs	CZK	20190411	20230411	Bez ručení	69628	69628	45738.32	7297.52	UniCredit Leasing CZ, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017028	853101	45244782	Česká spořitelna, a.s.	Ú	kanalizace	CZK	20160624	20410520	bez ručení	7000000	7000000	1282117.34	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017028	853101	45244782	Česká spořitelna, a.s.	Ú	kanalizace	CZK	20170710	20320620	bez ručení	4000000	4000000	1000020	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017028	853101	45244782	Česká spořitelna, a.s.	Ú	kanalizace	CZK	20190228	20381220	zástavaKD	3500000	3500000	239730	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017032	635995	45317054	Komerční banka, a.s.	Ú	předfinancování dotace	CZK	20200109	20221130	bez ručení	8710331	5640566.01	3069764.99	65456.58	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017032	635995	45317054	Komerční banka, a.s.	Ú	předfinancování dotace	CZK	20210510	20220531	bez ručení	2062000	1458561.73	603438.37	13262.04	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017032	635995	45317054	Komerční banka, a.s.	Ú	spolufinancování akce a refinancování	CZK	20200521	20340531	ručení	8864000	7924607	939393	324027.72	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017032	635995	20729	Státní fond životního prostředí České republiky	Z	spolufinancování akce	CZK	20140617	20241231	bez ručení	1837981.42	635251.58	1202729.84	127903.86	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000017033	636002	45244782	Česká spořitelna, a.s.	Ú	Koupě pozemků pro výstavbu infrastruktury	CZK	20211215	20281215	Bez ručení	2000000	2000000	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017033	636002	45244782	Česká spořitelna, a.s.	Ú	Vodovod	CZK	20150515	20250430	Bez ručení	4500000	4500000	2892888	170945	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017035	303364	45244782	Česká spořitelna, a.s.	Ú	Koupě nemovitosti čp.359-Staré Město	CZK	20150603	20211231	Bez ručení	3400000	3400000	3400000	172665	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017035	303364	45244782	Česká spořitelna, a.s.	Ú	Koupě nemovitosti-areál Krupá Staré Město	CZK	20190905	20240831	Bez ručení	5000000	2288142	2288142	182526	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017035	303364	26764652	ESSOX s.r.o.	Ú	Koupě osob.automobilu Peugeot	CZK	20200514	20230531	Bez ručení	268632	137866	137866	34141	ESSOX s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2021012	1000017062	302899	45244782	Česká spořitelna, a.s.	Ú	stavba MSC - Multifunkční sportovní centrum u ZŠ	CZK	20161216	20300120	Bez ručení	29000000	28184941.99	10967982	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017062	302899	45244782	Česká spořitelna, a.s.	Ú	výstavba chodníků I.etapa	CZK	20201006	20291220	Bez ručení	18500000	18500000	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017062	302899	20729	Státní fond životního prostředí České republiky	Z	dostavba kanalizace	CZK	20141016	20251231	Zástavní právo k nemovitosti	1900000	1825044.75	1140000	85171	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000017063	635901	635898	Obec Vikýřovice	NFV	Financování projektové přípravy	CZK	20200921	20220630	bez ručení	2286900	2286900	0	0	Obec Vikýřovice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Nákup nemovitosti č.p. 123	CZK	20170630	20220630	Bez ručení	5500000	5500000	4891200	82683.7	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Nákup pozemků	CZK	20191219	20251231	Bez ručení	11000000	11000000	2200800	409457.18	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Rekonstrukce sokolovny I.	CZK	20190927	20281231	Bez ručení	7000000	7000000	874800	237183.3	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Rekonstrukce sokolovny II.	CZK	20200109	20281231	Bez ručení	10000000	10000000	1250400	270249.34	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Revolvingový úvěr	CZK	20210311	20351231	Bez ručení	5000000	5000000	0	42870.28	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Stavební úpravy Zdravotního střediska	CZK	20211202	20341031	Bez ručení	15000000	2130795	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017127	303089	45317054	Komerční banka, a.s.	Ú	Zhotovení stavby "Šatny fotbalového klubu"	CZK	20180627	20261030	Bez ručení	8000000	8000000	2786900	317154.94	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017129	302422	1350	Československá obchodní banka, a. s.	Ú	Kulturní dům Brníčko rekonstrukce a vybavení	CZK	20210909	20421223	Rozpočet obce	18000000	3849824.23	0	3606.24	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017130	302791	45244782	Česká spořitelna, a.s.	Ú	vybudování splaškové kanalizace	CZK	20140404	20250725	majetek	10000000	10000000	6416718	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017132	303453	45244782	Česká spořitelna, a.s.	Ú	Investiční akce Města Štíty - financování části nákladů Projektu	CZK	20100611	20261220	Žádné zajišťovací prostředky.	11110000	10032644	7440000	4048821.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017132	303453	45244782	Česká spořitelna, a.s.	Ú	Výstavba Bytového domu BJ "A" - financování výstavby bytového domu o (12) byt.jedn. na p.č. 123/1	CZK	20050413	20261231	Zastavění pohledávek.	6368000	6368000	4349578.18	2764994.23	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017132	303453	45244782	Česká spořitelna, a.s.	Ú	Výstavba Bytového domu BJ "B" - financování výstavby bytového domu o 8 byt.jedn. na p.č. 123/4	CZK	20070523	20270520	Zastavění pohledávek.	6800000	6757947.5	4888800	1110925.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017132	303453	27089444	s Autoleasing, a.s.	Ú	Škoda Octavia III	CZK	20181210	20221210	Zajišťovací převod vlastnického práva na předmět koupě, kterým je motorové vozidlo.	295400	295400	213371.11	135180.89	Leasing České spořitelny, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017135	853143	45317054	Komerční banka, a.s.	Ú	Investiční akce - "SKAO Zborov" územní plán technická infrastuktura pro RD - PD	CZK	20211013	20260831	bez ručení	1567000	1337250.79	0	1519.4	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017136	70626812	302775	Obec Klopina	NFV	předfinancování projektu	CZK	20211214	20221231	bez ručení	300000	300000	0	0	Obec Klopina	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017136	70626812	302945	Město Loštice	NFV	předfinancování projektu	CZK	20211208	20221231	bez ručení	150000	150000	0	0	Město Loštice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017136	70626812	303500	Město Úsov	NFV	předfinancování projektu	CZK	20211125	20221231	bez ručení	150000	150000	0	0	Město Úsov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017136	70626812	635880	Obec Police	NFV	předfinancování projektu	CZK	20211216	20221231	bez ručení	150000	150000	0	0	Obec Police	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017136	70626812	635987	Obec Třeština	NFV	předfinancování projektu	CZK	20211221	20221231	bez ručení	150000	150000	0	0	Obec Třeština	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017136	70626812	635995	Obec Mírov	NFV	předfinancování projektu	CZK	20211125	20221231	bez ručení	150000	150000	0	0	Obec Mírov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017136	70626812	636002	Obec Líšnice	NFV	předfinancování projektu	CZK	20211125	20221231	bez ručení	150000	150000	0	0	Obec Líšnice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017137	70880751	1350	Československá obchodní banka, a. s.	Ú	účelový úvěr-dobudování kanalizace	CZK	20120509	20320325	blankosměnka	38000000	38000000	16657504	0	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017145	302546	45317054	Komerční banka, a.s.	Ú	Financování investic města realizovaných v letech 2021 až 2022	CZK	20210420	20360325	neručeno	25000000	5857509.74	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017145	302546	65006658	IMPULS-Leasing-AUSTRIA s.r.o.	Ú	Úhrada pořizovací ceny - 1 x nový kloubový nakladač Avant 640 včetně příslušenství	CZK	20191202	20241210	neručeno	1270640	0	767655.98	80719.98	IMPULS-Leasing-AUSTRIA s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2021012	1000017147	75116626	45244782	Česká spořitelna, a.s.	Ú	Financování projektu	CZK	20140522	20250525	S ručením	8400000	7281113.37	4796644	966130.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017149	303313	45244782	Česká spořitelna, a.s.	Ú	Financování Projektu	CZK	20170111	20331231	Bez ručení	65000000	65000000	11792511.06	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017149	303313	45244782	Česká spořitelna, a.s.	Ú	Opravy a investice	CZK	20200115	20341220	Bez ručení	25000000	25000000	2966103	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017149	303313	45244782	Česká spořitelna, a.s.	Ú	Překlenutí časového nesouladu	CZK	20210512	20220630	Bez ručení	6000000	3729068.79	0	64147.53	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017150	636061	45317054	Komerční banka, a.s.	Ú	Dům seniorů	CZK	20190820	20301231	žádný	12300000	12300000	1411480	416322	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017150	636061	45317054	Komerční banka, a.s.	Ú	Rekonstrukce hasičárny	CZK	20200702	20260630	žádný	2000000	2000000	363720	29020	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017150	636061	45317054	Komerční banka, a.s.	Ú	Rozšíření místní komunikace	CZK	20200702	20260630	žádný	1500000	1500000	326100	27510	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017150	636061	45317054	Komerční banka, a.s.	Ú	Sběrný dvůr	CZK	20200702	20260630	žádný	1000000	1000000	217500	20062	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017157	48428311	302422	Obec Brníčko	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	266119	0	0	0	Obec Brníčko	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302490	Obec Dlouhomilov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	155777	0	0	0	Obec Dlouhomilov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302538	Obec Dubicko	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	79388	0	0	0	Obec Dubicko	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302538	Obec Dubicko	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	565990	0	0	0	Obec Dubicko	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302589	Obec Hoštejn	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	370890	0	0	0	Obec Hoštejn	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302589	Obec Hoštejn	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	352229	0	0	0	Obec Hoštejn	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302643	Obec Hynčina	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	37372	0	0	0	Obec Hynčina	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302643	Obec Hynčina	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	285591	0	0	0	Obec Hynčina	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302716	Obec Jedlí	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	105973	0	0	0	Obec Jedlí	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302716	Obec Jedlí	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	153000	0	0	0	Obec Jedlí	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302732	Obec Jestřebí	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	535832	0	0	0	Obec Jestřebí	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302732	Obec Jestřebí	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	360018	0	0	0	Obec Jestřebí	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302791	Obec Kolšov	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	580861	0	0	0	Obec Kolšov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302791	Obec Kolšov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	179576	0	0	0	Obec Kolšov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302813	Obec Kosov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	15959	0	0	0	Obec Kosov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302872	Obec Lesnice	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	158373	0	0	0	Obec Lesnice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302881	Obec Leština	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	228158	0	0	0	Obec Leština	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302881	Obec Leština	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	638253	0	0	0	Obec Leština	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	302961	Obec Lukavice	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	949374	0	0	0	Obec Lukavice	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303232	Obec Postřelmov	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	776915	0	0	0	Obec Postřelmov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303232	Obec Postřelmov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	949374	0	0	0	Obec Postřelmov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303267	Obec Rájec	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	254584	0	0	0	Obec Rájec	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303267	Obec Rájec	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	204025	0	0	0	Obec Rájec	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303305	Obec Rovensko	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	348767	0	0	0	Obec Rovensko	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303411	Obec Sudkov	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	202341	0	0	0	Obec Sudkov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303411	Obec Sudkov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	844658	0	0	0	Obec Sudkov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303437	Obec Svébohov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	144959	0	0	0	Obec Svébohov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303640	Město Zábřeh	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	5482969.17	0	0	0	Město Zábřeh	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	303666	Obec Zvole	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	398962	0	0	0	Obec Zvole	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	635871	Obec Nemile	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	432317	0	0	0	Obec Nemile	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	635871	Obec Nemile	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	197318	0	0	0	Obec Nemile	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	635944	Obec Horní Studénky	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	195399	0	0	0	Obec Horní Studénky	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	635944	Obec Horní Studénky	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	360037	0	0	0	Obec Horní Studénky	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	635961	Obec Postřelmůvek	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	134574	0	0	0	Obec Postřelmůvek	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	636061	Obec Hrabová	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	230756	0	0	0	Obec Hrabová	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	636061	Obec Hrabová	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	242753	0	0	0	Obec Hrabová	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	853101	Obec Vyšehoří	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	372949	0	0	0	Obec Vyšehoří	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	853101	Obec Vyšehoří	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	218996	0	0	0	Obec Vyšehoří	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	853143	Obec Zborov	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	383884	0	0	0	Obec Zborov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	853143	Obec Zborov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neručeno	129814	0	0	0	Obec Zborov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	853151	Obec Drozdov	NFV	Zábřežsko kompostuje	CZK	20210204	20210831	neručeno	239178	0	0	0	Obec Drozdov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	853151	Obec Drozdov	NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	150152	0	0	0	Obec Drozdov	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2021012	1000017157	48428311	30716		NFV	Zábřežsko třídí	CZK	20210204	20210831	neurčeno	235577	0	0	0	Not Found		N/A	N/A	N/A
80	100	2021012	1000017159	303461	45244782	Česká spořitelna, a.s.	Ú	kapitalizace PMŠ, a.s.	CZK	20170918	20270820	žádné	150000000	150000000	62068992	5363470.4	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017159	303461	45244782	Česká spořitelna, a.s.	Ú	projekt Přestupní terminál Šumperk	CZK	20200619	20400520	žádné	100000000	100000000	5150220	1721175.78	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017160	302953	1350	Československá obchodní banka, a. s.	Ú	refinancování	CZK	20160223	20250131	bankovní záruka	24567044	24567044	16100000	957424	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017160	302953	20729	Státní fond životního prostředí České republiky	Z	kanalizace	CZK	20120830	20231231	ručení nemovitostí	4755891	4755891	3804736	231842.65	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2021012	1000017217	303925	45244782	Česká spořitelna, a.s.	Ú	Kontokorentní úvěr	CZK	20210831	20220831	bez ručení	2500000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2021012	1000017217	303925	45244782	Česká spořitelna, a.s.	Ú	Stavební úpravy náměstí v Kelči	CZK	20120704	20220701	bez ručení	8000000	8000000	6929679.74	521749.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
