VýkazZC_VYKAZ:ZC_VYKAZ	Tabulka výkazuZC_VTAB:ZC_VTAB	Fiskální období0FISCPER:0FISCPER	Účetní jednotkaZC_UCJED:ZC_UCJED	IČOZC_ICO:ZC_ICO	IČO poskytovatele/BIC/ZC_PARTP:ZC_PARTP	Název poskytovatele/BIC/ZC_NAZPOS:ZC_NAZPOS	Určení/BIC/ZC_URCN:ZC_URCN	Účel/BIC/ZC_UCFP:ZC_UCFP	Kód měnyCURRENCY:0CURRENCY	Úroková sazba v %/BIC/ZC_URSA:ZC_URSA	Okamžik uzavření smlouvy/BIC/ZC_DATUS:ZC_DATUS	Termín splatnosti/BIC/ZC_TERSPL:ZC_TERSPL	Způsob ručení/BIC/ZC_ZPRUC:ZC_ZPRUC	Sjednaná výše U/Z/NFVKYF_0002:ZU_VYUV	Čerpaná výše U/Z/NVFKYF_0004:ZU_CEUV	Splacená výše jistiny U/Z/NFVKYF_0006:ZU_SPJUV	Výše zaplacených úroků a poplatkůKYF_0008:ZU_ZAPUP	ARES_Nazev_subjektu	ARES_Pravni_Forma_Kod	ARES_Pravni_Forma_Oficialni	ARES_Pravni_Forma_Skupina	ARES_Pravni_Forma_Zkratka
80	100	2023012	1000015604	298514	70890692	Moravskoslezský kraj	NFV	Cérka - Revitalizace areálu Dolu Frenštát - předprojektová příprava, 2. etapa	CZK	0	20230323	20241231	1	5000000	5000000	0	0	Moravskoslezský kraj	804	Kraj a hl.m.Praha	Kraj	kraj
80	100	2023012	1000015605	298531	20729	Státní fond životního prostředí České republiky	Z	Kanalizace a ČOV Obce Veřovice	CZK	0,45	20180704	20371231	1	63625867.71	63625867.71	7953457.12	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015606	600687	45244782	Česká spořitelna, a.s.	Ú	Sportovní hala Bordovice	CZK	PRIBOR+0,14%	20220901	20371231	1	14000000	4390096.29	0	83654.85	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015609	600725	70890692	Moravskoslezský kraj	Ú	přístavba tělocvičny	CZK	3MP 50%	20190911	20230930	1	10400000	8000000	8000000	102126.91	Moravskoslezský kraj	804	Kraj a hl.m.Praha	Kraj	kraj
80	100	2023012	1000015610	600733	45244782	Česká spořitelna, a.s.	Ú	splacení starých úvěrů s ČS,a,s, a ČMZRB	CZK	1,99	20141008	20240131	1	18200000	18175300.11	18037500	1719418	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015611	600741	45244782	Česká spořitelna, a.s.	Ú	Chodníková tělesa v Rybí Úsek I-zastávka horní	CZK	1-měsíční pribor+marže 0,33% ročně	20220427	20251231	1	1500000	1500000	500004	95442.16	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015611	600741	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce budovy Sokolovny	CZK	047% ročně +marže 0,18% ročně	20170509	20261231	1	27000000	26599699.04	18000000	2028233.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015611	600741	45317054	Komerční banka, a.s.	Ú	Likvidace odpadních vod	CZK	1,91% p.a.	20190723	20300720	1	15000000	15000000	5125000	1048096.83	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015612	600750	45244782	Česká spořitelna, a.s.	Ú	Financování Projektu Oprava komunikací	CZK	2,14	20210702	20311231	1	700000	699891.32	140400	28227.55	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015612	600750	45244782	Česká spořitelna, a.s.	Ú	Financování koupě nemovitosti a vybavení	CZK	2,09	20200219	20250630	1	1300000	1283074.2	911400	49857.38	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015613	600768	45244782	Česká spořitelna, a.s.	Ú	Financování projektu	CZK	3,65	20211217	20281231	1	1500000	1500000	429600	187123.35	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015614	600792	45244782	Česká spořitelna, a.s.	Ú	financování projektu odkanalizování obce Mošnov	CZK	1,28	20201005	20411231	1	35000000	35000000	3500160	964840.91	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015616	600822	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV v obci Pustějov	CZK	2,09	20130909	20251231	1	8000000	8000000	6399200	46623.13	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015616	600822	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce a rozšíření sport.hřiště u MŠ a ZŠ Pustějov, Protipovodňová opatření obce Pustějov,Stav	CZK	0,61	20210317	20251231	1	11000000	11000000	10052138.08	97135.05	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015616	600822	20729	Státní fond životního prostředí České republiky	Z	Kanalizace a ČOV v obci Pustějov	CZK	1	20140429	20251231	1	1122337.31	1110251.23	897888	2793.93	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015617	600831	45244782	Česká spořitelna, a.s.	Ú	Financování projektu - Navýšení kapacity MŠ v Ženklavě	CZK	1,86	20191031	20301231	1	24800000	23432274.92	14031197.53	731306.34	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015617	600831	45244782	Česká spořitelna, a.s.	Ú	Financování projektu - Rekonstrukce a výstavba chodníků podél silnice II/480 - Ženklava	CZK	1,64	20210128	20301231	1	7500000	7500000	1072800	266288.28	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015617	600831	45244782	Česká spořitelna, a.s.	Ú	Financování projektu - Zateplení fasády v rámci Navýšení kapacity MŠ v Ženklavě	CZK	1,64	20210128	20301231	1	2900000	2900000	648000	95442.16	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015620	60798432	45244782	Česká spořitelna, a.s.	Ú	výstavba nemovitosti na ul. Severní 638	CZK	5,84	20030130	20240430	3	4000000	4000000	3896670.01	3101695.13	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015620	60798432	70890692	Moravskoslezský kraj	Ú	bytový dům v Šenově u N.Jičína	CZK	3,5	20220930	20360630	1	21190744.43	21190744.43	1704371	772747.76	Moravskoslezský kraj	804	Kraj a hl.m.Praha	Kraj	kraj
80	100	2023012	1000015620	60798432	1350	Československá obchodní banka, a. s.	Ú	výstavba a rekonstrukce nemovitosti	CZK	1,25	20210106	20351227	1	40000000	40000000	3078000	488909.29	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015622	62351290	20729	Státní fond životního prostředí České republiky	NFV	Podpora výměny kotlů v obci Vražné - C1	CZK	0	20190621	20230228	1	4260000	1950000	1950000	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015623	298352	45317054	Komerční banka, a.s.	Ú	investice	CZK	3M PRIBOR +0,18	20220314	20461231	2	50000000	0	0	0	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015711	600784	45244782	Česká spořitelna, a.s.	Ú	financování Projektu	CZK	5,12	20230224	20290630	1	5000000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015714	297976	45244782	Česká spořitelna, a.s.	Ú	Kanalizace a ČOV obce Jeseník nad Odrou	CZK	2,19	20130403	20241231	1	20800000	20800000	18787832.06	2806631.27	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015717	848514	45244782	Česká spořitelna, a.s.	Ú	Revitalizace vodního zdroje v obci Vrchy	CZK	PRIBOR+1,62% marže	20181001	20331220	1	4300000	4291241	1434000	850798	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015719	297861	1350	Československá obchodní banka, a. s.	Ú	na financování investičních akcí ze "Zásobníku akcí - akční plán 2021-2023"	CZK	6,95	20211213	20461231	1	200000000	127027292.6	25000000	4382802.47	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015719	297861	20729	Státní fond životního prostředí České republiky	Z	financování akce Energetické úspory objektu ZŠ T.G.Masaryka Fulnek	CZK	0,45	20191220	20301231	1	9184976.06	9184976.06	2809386.53	96129.42	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	kontokorentní úvěr	CZK	referenční	20230106	20231231	1	5000000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	koupě nemovitosti - bytový dům na ulici Radotínská (Olivion)	CZK	1,21	20201111	20301031	1	5455000	5455000	1236000	193124.02	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	koupě nemovitosti - dům č. p. 11 na Slezském náměstí v Bílovci (sídlo České spořitelny)	CZK	1,36	20170904	20321231	1	5000000	5000000	1877927.36	352621.57	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	nádvoří zámku,Bravinné-hřiště,modernizace KD,KD Bílovec-rekonstrukce jevištní techniky, kino-topení	CZK	0,79	20150604	20261220	1	13500000	13500000	9820800	565255.9	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	nákup výměnných nástaveb pro zimní údržbu komunikací,rekonstrukce kotelny na ZŠ TGM, zpevněné plochy	CZK	0,79	20160422	20261220	1	13500000	9813432.24	9450000	298136.2	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	oprava kanalizace ZŠ Komenského, oprava kanalizace ZŠ TGM, oprava komunikace ve Lhotce u kapličky	CZK	1,22	20190925	20290930	1	8000000	7872594.19	2743200	263660.81	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015724	297755	45244782	Česká spořitelna, a.s.	Ú	technické zhodnocení CAS 32-T815, pořízení produkčního a záložního serveru pro MÚ, rozšíření VO	CZK	0,79	20161014	20231220	1	3917743	3917743	3917743	115111.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015726	600661	63998980	ČSOB Leasing, a.s.	Ú	traktor Kubota	CZK	0	20210607	20240607	10	450000	450000	374990.7	0	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015732	68921063	26764652	ESSOX s.r.o.	Ú	koupě zboží -služební auto	CZK	0	20210712	20240712	1	201500	201500	160464.34	3041.09	ESSOX s.r.o.	112	Společnost s ručením omezeným	Společnost s ručením omezeným	s.r.o.
80	100	2023012	1000015760	297852	45244782	Česká spořitelna, a.s.	Ú	financování projektu	CZK	1,46	20171122	20291213	1	32000000	32000000	12800000	1083958.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015760	297852	45244782	Česká spořitelna, a.s.	Ú	financování projektu	CZK	2,47	20211129	20331231	1	50000000	50000000	0	906031.37	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015760	297852	45317054	Komerční banka, a.s.	Ú	kontokorent	CZK	2,97	20170511	20241231	1	70000000	5.4	0	148.83	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015760	297852	20729	Státní fond životního prostředí České republiky	Z	zateplení přístavby radnice	CZK	0,45	20180629	20291231	1	10357700.46	10357700.46	4322345.44	104703.68	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015765	298468	45244782	Česká spořitelna, a.s.	Ú	Komunitní centrum Štramberk	CZK	6,10	20220921	20230831	1	9000000	7667508.99	7667508.99	181815.72	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015765	298468	45244782	Česká spořitelna, a.s.	Ú	nástavba bytových domů 814-815	CZK	3,62	20030122	20240331	3	4000000	4000000	3923696.72	2673160.24	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015765	298468	45244782	Česká spořitelna, a.s.	Ú	rekonstrukce hřbitova a koupaliště	CZK	1,81	20200430	20310831	1	15000000	15000000	3500000	659397.11	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015765	298468	45244782	Česká spořitelna, a.s.	Ú	vodovod a kanalizace Libotín	CZK	2,07	20190626	20241231	1	10000000	10000000	8000001.6	583983.91	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015807	299529	45317054	Komerční banka, a.s.	Ú	Financování investiční akce "Domov pro seniory Šternberk"	CZK	3M PRIBOR + marže 0,08 % p.a	20221215	20381231	1	60000000	38876192.5	0	382254.83	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015807	299529	45317054	Komerční banka, a.s.	Ú	Refinancovaný úvěr z České spořitelny, a.s.	CZK	0,89	20200929	20250331	1	15789473	15789473	11403509	280662.24	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015807	299529	45317054	Komerční banka, a.s.	Ú	Výstavba bytových domů Bezručova 20 a 22, Šternberk	CZK	0,93	20200929	20320930	1	50000000	50000000	7317000	1022727.73	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015819	298662	45317054	Komerční banka, a.s.	Ú	Kanalizace	CZK	6,3	20141022	20340929	1	20000000	19824562	8508743	2281271.22	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015820	298719	45244782	Česká spořitelna, a.s.	Ú	Multifunkčí hřiště Bouzov	CZK	1,51	20150629	20301231	1	23600000	23600000	17295126	1431707.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015820	298719	45244782	Česká spořitelna, a.s.	Ú	Naučná stezka Javoříčko	CZK	1,78	20140807	20240807	1	8712729.84	8712729.84	8527000	546519.1	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015820	298719	45244782	Česká spořitelna, a.s.	Ú	Náměstí a komunikace k hradu	CZK	2,39	20120404	20231220	1	35000000	34993614.51	34993614.51	1521890.5	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015820	298719	45244782	Česká spořitelna, a.s.	Ú	SDH Cisterna Scania	CZK	2,05	20150408	20291231	1	7000000	7000000	4003200	767300.03	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015820	298719	20729	Státní fond životního prostředí České republiky	Z	Bouzov-Splašková kanalizace a ČOV	CZK	1,00	20230720	20351231	1	35000000	9075107.86	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015821	298735	25083325	Sberbank CZ, a.s. v likvidaci	Ú	Přístavba ZŠ	CZK	0	20120904	20330603	1	2500000	2500000	2500000	569826.61	Sberbank CZ, a.s. v likvidaci	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015824	298841	45317054	Komerční banka, a.s.	Ú	Investiřní úvěrový rámec na investiční akce realizované v letech 2023-2026	CZK	0,08	20230531	20461231	1	60000000	23053556.55	0	577362.04	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015828	298921	45317054	Komerční banka, a.s.	Ú	Hnojice - Kanalizace a ČOV	CZK	1,41	20141125	20291031	1	13000000	13000000	7557309.48	1201490.52	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015830	299006	45244782	Česká spořitelna, a.s.	Ú	nákup nemovitosti čp. 104	CZK	4,98	20230504	20231231	3	6300000	6300000	331584	201890.13	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015830	299006	45244782	Česká spořitelna, a.s.	Ú	výstavba kanalizace a ČOV	CZK	4,99	20220627	20361231	1	30000000	30000000	1807200	242207.39	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015831	299031	45317054	Komerční banka, a.s.	Ú	spolufinancování kanalizace	CZK	pohyblivá	20180524	20440930	1	25000000	19587274.22	8199166.51	2494670.33	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015832	299065	1350	Československá obchodní banka, a. s.	Ú	spolufinancování investiční akce "Kanalizace a ČOV Obce Kožušany - Tážaly"	CZK	0,48 %	20150527	20250530	2	18000000	18000000	15191162.11	416799.66	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015832	299065	20729	Státní fond životního prostředí České republiky	Ú	spolufinancování projektu "Vodovod Kožušany - Tážaly"	CZK	1 %	20230420	20331231	2	16850000	16850000	0	0	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015833	299171	45244782	Česká spořitelna, a.s.	Ú	Financování projektu Přístavba  ZŠ,MŠ Luká	CZK	0,9	20201124	20271031	1	13000000	13000000	4694456	257184.37	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015834	299189	1350	Československá obchodní banka, a. s.	Ú	rekonstrukce nemovitostí	CZK	0,99%	20200525	20310620	1	13000000	13000000	3249990	342182.58	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015834	299189	20729	Státní fond životního prostředí České republiky	Z	zkvalitnění dodávky pitné vody	CZK	0,45%	20171128	20231231	1	5425951.32	5425951.32	5425951.32	57989.9	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
80	100	2023012	1000015835	299197	45244782	Česká spořitelna, a.s.	Ú	Komunitní centrum Majetín	CZK	0,98	20200702	20321031	1	29000000	16609722.79	8524229.45	270140.6	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015835	299197	45244782	Česká spořitelna, a.s.	Ú	Komunitní centrum Majetín - dokončení II.	CZK	5,40	20220819	20310630	1	13000000	12969816.22	504000	555936.87	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015835	299197	298867	Městys Dub nad Moravou	NFV	Prevence vzniku odpadu v mikroregionu Království	CZK	0	20231214	20240531	1	2000000	2000000	0	0	Městys Dub nad Moravou	801	Obec nebo městská část hlavního města Prahy	Městská část, městský obvod	obec
80	100	2023012	1000015837	299251	45244782	Česká spořitelna, a.s.	Ú	Lhota - odkanalizování	CZK	1,9	20190515	20260803	1	10000000	10000000	5776000	508187.23	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015837	299251	45244782	Česká spořitelna, a.s.	Ú	Rekonstrukce silnice Mezice III/03457, Rekonstrukce bytového domu Lhota č. 39	CZK	1,67	20210702	20310531	1	13000000	13000000	3111136	438990.48	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015838	48770566	45244782	Česká spořitelna, a.s.	Ú	bezpečnost dopravy	CZK	0	20210514	20210328	1	3000000	2966264.27	1449000	82449.28	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015838	48770566	45244782	Česká spořitelna, a.s.	Ú	biokoridor zeleň	CZK	0	20210903	20261231	1	6300000	6117109.14	5240000	64336.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015839	299421	45244782	Česká spořitelna, a.s.	Ú	Výstavba kanalizace Senice na Hané	CZK	4,34  p.a.	20120227	20330831	1	40000000	40000000	20705641.58	828607.08	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015839	299421	45317054	Komerční banka, a.s.	Ú	Sociální bydlení Odrlice	CZK	2,32  p.a.	20190813	20250228	1	7000000	7000000	5366682	56185.58	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015839	299421	64948242	UniCredit Bank Czech Republic and Slovakia, a.s.	Ú	Výstavba kanalizace Cakov	CZK	6,6   p.a.	20220629	20321231	1	23000000	23000000	2300000	1652845	UniCredit Bank Czech Republic and Slovakia, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015840	299456	45244782	Česká spořitelna, a.s.	Ú	Licht. objekt, FTVE	CZK	1M Pribor + 0,29%	20230630	20280630	1	20500000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015840	299456	45244782	Česká spořitelna, a.s.	Ú	kontokorent	CZK	1,77	20230630	20240630	1	1500000	0	0	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015840	299456	45244782	Česká spořitelna, a.s.	Ú	nemovitosti	CZK	0,27	20220512	20250630	1	12000000	11813541	9068968	360167.48	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015840	299456	45244782	Česká spořitelna, a.s.	Ú	vodovod	CZK	0,93	20170926	20271231	1	19832000	19832000	11017800	94862.7	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015841	299511	45244782	Česká spořitelna, a.s.	Ú	Dostavba TK a vodovodu, energ. úsporná opatření	CZK	1M PRIBOR + marže 0,2%	20170602	20271231	1	15000000	12645867.94	9000000	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015841	299511	45244782	Česká spořitelna, a.s.	Ú	Financování MŠ, ČOV, chodníky M.Huzová	CZK	1M PRIBOR + marže 0,39%	20210511	20220630	1	37000000	9000000	9000000	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015841	299511	45244782	Česká spořitelna, a.s.	Ú	Financování ul.Novoveská,chodníky Štěpánov	CZK	5,1 %	20220830	20300630	1	24000000	24000000	0	71700	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015841	299511	45244782	Česká spořitelna, a.s.	Ú	Výstavba nového bytového domu v ul. Dolní	CZK	0,97 %	20170602	20370930	1	25000000	25000000	6907950	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015841	299511	45244782	Česká spořitelna, a.s.	Ú	nákup podílu	CZK	1M PRIBOR + marže 0,2 %	20170602	20321231	1	12200000	12076200	5091060	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015843	299545	45244782	Česká spořitelna, a.s.	Ú	Dešťová kanalizace Vojnice	CZK	2,22	20140630	20290630	1	8000000	8000000	4559256	1164002.3	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015843	299545	1350	Československá obchodní banka, a. s.	Ú	Provozní financování-kontokorent	CZK	PRIBOR 7 D + marže 1% p.a.	20131007	20261231	1	2000000	0	0	6000	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015844	299570	45317054	Komerční banka, a.s.	Ú	dofinancování akce: Sokolovna Troubelice	CZK	5,78	20221212	20421231	1	11000000	11000000	508398	607416.21	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015844	299570	45317054	Komerční banka, a.s.	Ú	financování akce: Rekonstrukce MŠ Troubelice	CZK	5,6	20201216	20351031	1	14425000	14425000	2304585	583080.89	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015844	299570	45317054	Komerční banka, a.s.	Ú	financování akce: Sokolovna Troubelice	CZK	2,25	20210602	20430430	1	50000000	50000000	1666672	2183440.62	Komerční banka, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015845	299588	45244782	Česká spořitelna, a.s.	Ú	kanalizace	CZK	1,94	20140526	20341220	1	20000000	20000000	9268200	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015845	299588	45244782	Česká spořitelna, a.s.	Ú	vodovod	CZK	0,64	20160630	20260630	1	17200000	17200000	12789870	0	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015845	299588	63998980	ČSOB Leasing, a.s.	Ú	zakoupení sekačky	CZK	0	20210923	20241005	1	430000	430000	310541.17	0	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015845	299588	63998980	ČSOB Leasing, a.s.	Ú	zakoupení traktoru	CZK	0	20211027	20261027	1	1335000	1335000	578413.5	0	ČSOB Leasing, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015846	299618	1350	Československá obchodní banka, a. s.	Ú	Inženýrské sítě a komunikace pro lokalitu výstavby 16 RD v obci Újezd - část Rybníček	CZK	součet 1M pribor a marže ban. 0,50 % p.a	20220907	20331121	1	7800000	7800000	65000	370821.18	Československá obchodní banka, a. s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015847	299669	45244782	Česká spořitelna, a.s.	Ú	B.j. 15 PB-PČB Velký Týnec	CZK	1,33	20200702	20350630	1	7500000	5436849.62	1482570	171911.61	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015847	299669	45244782	Česká spořitelna, a.s.	Ú	B.j. 15PB-PČB Velký Týnec	CZK	1,27	20191016	20301020	1	25000000	25000000	7916692	858625.54	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015847	299669	45244782	Česká spořitelna, a.s.	Ú	provozní výdaje	CZK	1,93	20230310	20240228	1	2000000	0	0	4165.79	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015849	299758	45244782	Česká spořitelna, a.s.	Ú	Kanalizace obce	CZK	1,42	20140925	20240831	1	5000000	5000000	4626171	341247.56	Česká spořitelna, a.s.	121	Akciová společnost	Akciová společnost	a.s.
80	100	2023012	1000015849	299758	20729	Státní fond životního prostředí České republiky	Z	Kanalizace obce	CZK	1	20141009	20250930	3	2030588.25	1756313.72	1624480	97744.3	Státní fond životního prostředí České republiky	381	Fond (ze zákona)	Státní fond ze zákona nezapisující se do obchodního rejstříku	jiná
